score,wfo_id,wfo_full_name,wfo_check,specific_name
7,wfo-0001257048,Lindsaea parishii Baker,Code/Plantae/Pteridobiotina/Polypodiophyta/Polypodiopsida/Polypodiidae/Polypodiales/Lindsaeineae/Lindsaeaceae/Lindsaea/bakeri$Lindsaea/parishii,Lindsaea paralellogramma Alderw.
6,wfo-0001118852,Lindsaea parkeri (Hook.) Kuhn,Code/Plantae/Pteridobiotina/Polypodiophyta/Polypodiopsida/Polypodiidae/Polypodiales/Lindsaeineae/Lindsaeaceae/Lindsaea/parkeri,Lindsaea paralellogramma Alderw.
5,wfo-0001118853,Lindsaea parkeri subsp. parkeri ,Code/Plantae/Pteridobiotina/Polypodiophyta/Polypodiopsida/Polypodiidae/Polypodiales/Lindsaeineae/Lindsaeaceae/Lindsaea/parkeri/parkeri,Lindsaea paralellogramma Alderw.
4,wfo-0001358995,Lindsaea parkeri subsp. steyermarkiana K.U.Kramer,Code/Plantae/Pteridobiotina/Polypodiophyta/Polypodiopsida/Polypodiidae/Polypodiales/Lindsaeineae/Lindsaeaceae/Lindsaea/parkeri/steyermarkiana,Lindsaea paralellogramma Alderw.
3,wfo-0000141120,Lindsaea parvifolia C.Presl,Code/Plantae/Pteridobiotina/Polypodiophyta/Polypodiopsida/Polypodiidae/Polypodiales/Lindsaeineae/Lindsaeaceae/Lindsaea/stricta$Lindsaea/parvifolia,Lindsaea paralellogramma Alderw.
2,wfo-0001117691,Lindsaea parvipinnula K.Iwats.,Code/Plantae/Pteridobiotina/Polypodiophyta/Polypodiopsida/Polypodiidae/Polypodiales/Lindsaeineae/Lindsaeaceae/Lindsaea/cambodgensis$Lindsaea/parvipinnula,Lindsaea paralellogramma Alderw.
1,wfo-0001112697,Lindsaea parvula Fée,Code/Plantae/Pteridobiotina/Polypodiophyta/Polypodiopsida/Polypodiidae/Polypodiales/Lindsaeineae/Lindsaeaceae/Lindsaea/stricta/parvula$Lindsaea/parvula,Lindsaea paralellogramma Alderw.
2,wfo-0001247843,Lindsaea repens Thwaites,Code/Plantae/Pteridobiotina/Polypodiophyta/Polypodiopsida/Polypodiidae/Polypodiales/Lindsaeineae/Lindsaeaceae/Lindsaea/capillacea$Lindsaea/repens,Lindsaea repens (Bory) Thwaites & Hook.
1,wfo-1200105090,Lindsaea repens (Bory) Bedd.,Code/Plantae/Pteridobiotina/Polypodiophyta/Polypodiopsida/Polypodiidae/Polypodiales/Lindsaeineae/Lindsaeaceae/Lindsaea/repens,Lindsaea repens (Bory) Thwaites & Hook.
2,wfo-0001122452,Davallia membranulosa Wall.,Code/Plantae/Pteridobiotina/Polypodiophyta/Polypodiopsida/Polypodiidae/Polypodiales/Polypodiineae/Davalliaceae/Davallia/membranulosa$Davallia/membranulosa,Davallia membranulosa
1,wfo-1000074128,Davallia membranulosa Wall. ex Hook.,Code/Plantae/Pteridobiotina/Polypodiophyta/Polypodiopsida/Polypodiidae/Polypodiales/Polypodiineae/Davalliaceae/Davallia/membranulosa,Davallia membranulosa
10,wfo-0000140687,Davallodes viscidula (Mett.) Alderw.,Code/Plantae/Pteridobiotina/Polypodiophyta/Polypodiopsida/Polypodiidae/Polypodiales/Polypodiineae/Davalliaceae/Davallia/viscidula$Davallodes/viscidula,Davallodes viscidulum (Kuhn) Alderw.
9,wfo-0000140668,Davallodes beddomei (C.Hope) M.Kato & Tsutsumi,Code/Plantae/Pteridobiotina/Polypodiophyta/Polypodiopsida/Polypodiidae/Polypodiales/Polypodiineae/Davalliaceae/Davallia/beddomei$Davallodes/beddomei,Davallodes viscidulum (Kuhn) Alderw.
8,wfo-0000140669,Davallodes borneensis Copel.,unplaced,Davallodes viscidulum (Kuhn) Alderw.
7,wfo-1200105050,Davallodes borneensis (Hook.) Copel.,Code/Plantae/Pteridobiotina/Polypodiophyta/Polypodiopsida/Polypodiidae/Polypodiales/Polypodiineae/Davalliaceae/Davallia/borneensis$Davallodes/borneensis,Davallodes viscidulum (Kuhn) Alderw.
6,wfo-0000140670,Davallodes burbidgei C.Chr.,Code/Plantae/Pteridobiotina/Polypodiophyta/Polypodiopsida/Polypodiidae/Polypodiales/Polypodiineae/Davalliaceae/Davallia/hirsuta$Davallodes/burbidgei,Davallodes viscidulum (Kuhn) Alderw.
5,wfo-0001122458,Davallodes chingiae Ching,Code/Plantae/Pteridobiotina/Polypodiophyta/Polypodiopsida/Polypodiidae/Polypodiales/Polypodiineae/Davalliaceae/Davallia/chingiae$Davallodes/chingiae,Davallodes viscidulum (Kuhn) Alderw.
4,wfo-0000140671,Davallodes congesta Copel.,Code/Plantae/Pteridobiotina/Polypodiophyta/Polypodiopsida/Polypodiidae/Polypodiales/Polypodiineae/Davalliaceae/Davallia/hirsuta$Davallodes/congesta,Davallodes viscidulum (Kuhn) Alderw.
3,wfo-1000068342,Davallodes dolichosora Copel.,Code/Plantae/Pteridobiotina/Polypodiophyta/Polypodiopsida/Polypodiidae/Polypodiales/Polypodiineae/Davalliaceae/Davallia/hirsuta$Davallodes/dolichosora,Davallodes viscidulum (Kuhn) Alderw.
2,wfo-0000140672,Davallodes dolichosorum Copel.,Code/Plantae/Pteridobiotina/Polypodiophyta/Polypodiopsida/Polypodiidae/Polypodiales/Polypodiineae/Davalliaceae/Davallia/hirsuta$Davallodes/dolichosorum,Davallodes viscidulum (Kuhn) Alderw.
1,wfo-1000068343,Davallodes grammatosora Copel.,Code/Plantae/Pteridobiotina/Polypodiophyta/Polypodiopsida/Polypodiidae/Polypodiales/Polypodiineae/Davalliaceae/Davallia/hirsuta$Davallodes/grammatosora,Davallodes viscidulum (Kuhn) Alderw.
2,wfo-0001124802,Davallia divaricata Blume,Code/Plantae/Pteridobiotina/Polypodiophyta/Polypodiopsida/Polypodiidae/Polypodiales/Polypodiineae/Davalliaceae/Davallia/divaricata,Davallia divaricata Blume.
1,wfo-1000073346,Davallia divaricata Schltdl. & Cham.,Code/Plantae/Pteridobiotina/Polypodiophyta/Polypodiopsida/Polypodiidae/Polypodiales/Lindsaeineae/Lindsaeaceae/Odontosoria/schlechtendalii$Davallia/divaricata,Davallia divaricata Blume.
3,wfo-0001255610,Davallia trichomanoides Blume,Code/Plantae/Pteridobiotina/Polypodiophyta/Polypodiopsida/Polypodiidae/Polypodiales/Polypodiineae/Davalliaceae/Davallia/trichomanoides,Davallia trichomanoides
2,wfo-1000073343,Davallia trichomanoides Bedd.,Code/Plantae/Pteridobiotina/Polypodiophyta/Polypodiopsida/Polypodiidae/Polypodiales/Lindsaeineae/Lindsaeaceae/Lindsaea/orbiculata$Davallia/trichomanoides,Davallia trichomanoides
1,wfo-1200107089,Davallia trichomanoides Hook.,Code/Plantae/Pteridobiotina/Polypodiophyta/Polypodiopsida/Polypodiidae/Polypodiales/Saccolomatineae/Saccolomataceae/Saccoloma/ferulaceum$Davallia/trichomanoides,Davallia trichomanoides
2,wfo-0000140441,Davallia angustata Wall.,Code/Plantae/Pteridobiotina/Polypodiophyta/Polypodiopsida/Polypodiidae/Polypodiales/Polypodiineae/Davalliaceae/Davallia/angustata$Davallia/angustata,Davallia angustata
1,wfo-1000035737,Davallia angustata Wall. ex Hook. & Grev.,Code/Plantae/Pteridobiotina/Polypodiophyta/Polypodiopsida/Polypodiidae/Polypodiales/Polypodiineae/Davalliaceae/Davallia/angustata,Davallia angustata
3,wfo-0001224955,Davallia pectinata Sm.,Code/Plantae/Pteridobiotina/Polypodiophyta/Polypodiopsida/Polypodiidae/Polypodiales/Polypodiineae/Davalliaceae/Davallia/pectinata,Davallia pectinata
2,wfo-1000073481,Davallia pectinata Blume,Code/Plantae/Pteridobiotina/Polypodiophyta/Polypodiopsida/Polypodiidae/Polypodiales/Polypodiineae/Polypodiaceae/Grammitidoideae/Prosaptia/pectinata$Davallia/pectinata,Davallia pectinata
1,wfo-1000074678,Davallia pectinata Meyen,Code/Plantae/Pteridobiotina/Polypodiophyta/Polypodiopsida/Polypodiidae/Polypodiales/Polypodiineae/Polypodiaceae/Grammitidoideae/Prosaptia/pinnatifida$Davallia/pectinata,Davallia pectinata
2,wfo-0001124812,Davallia repens (L.f.) Kuhn,Code/Plantae/Pteridobiotina/Polypodiophyta/Polypodiopsida/Polypodiidae/Polypodiales/Polypodiineae/Davalliaceae/Davallia/repens,Davallia repens
1,wfo-1000073435,Davallia repens (Bory) Desv.,Code/Plantae/Pteridobiotina/Polypodiophyta/Polypodiopsida/Polypodiidae/Polypodiales/Lindsaeineae/Lindsaeaceae/Lindsaea/repens$Davallia/repens,Davallia repens
2,wfo-0001107787,Nephrolepis undulata (Afzel. ex Sw.) J.Sm.,Code/Plantae/Pteridobiotina/Polypodiophyta/Polypodiopsida/Polypodiidae/Polypodiales/Polypodiineae/Nephrolepidaceae/Nephrolepis/undulata,Nephrolepis undulata
1,wfo-0001274839,Nephrolepis undulata J.Sm.,unplaced,Nephrolepis undulata
3,wfo-0001124131,Hemionitis vestita (Hook.) J.Sm.,Code/Plantae/Pteridobiotina/Polypodiophyta/Polypodiopsida/Polypodiidae/Polypodiales/Pteridineae/Pteridaceae/Cheilanthoideae/Paragymnopteris/vestita$Hemionitis/vestita,Hemionitis vestita
2,wfo-1200002816,Hemionitis vestita (Desv.) Christenh.,unplaced,Hemionitis vestita
1,wfo-1000074395,Hemionitis vestita (Spreng.) Christenh.,Code/Plantae/Pteridobiotina/Polypodiophyta/Polypodiopsida/Polypodiidae/Polypodiales/Pteridineae/Pteridaceae/Cheilanthoideae/Myriopteris/lanosa$Hemionitis/vestita,Hemionitis vestita
3,wfo-0001107413,Pteris wallichiana J.Agardh,Code/Plantae/Pteridobiotina/Polypodiophyta/Polypodiopsida/Polypodiidae/Polypodiales/Pteridineae/Pteridaceae/Pteridoideae/Pteris/wallichiana,Pteris wallichiana
2,wfo-1000072149,Pteris wallichiana C.Agardh,Code/Plantae/Pteridobiotina/Polypodiophyta/Polypodiopsida/Polypodiidae/Polypodiales/Pteridineae/Pteridaceae/Pteridoideae/Pteris/longipes$Pteris/wallichiana,Pteris wallichiana
1,wfo-1000072150,Pteris wallichiana C.Presl,Code/Plantae/Pteridobiotina/Polypodiophyta/Polypodiopsida/Polypodiidae/Polypodiales/Pteridineae/Pteridaceae/Pteridoideae/Pteris/cretica/cretica$Pteris/wallichiana,Pteris wallichiana
4,wfo-4000031907,Pteris ,unplaced,Pteris sp.
3,wfo-4000031909,Pteris L.,Code/Plantae/Pteridobiotina/Polypodiophyta/Polypodiopsida/Polypodiidae/Polypodiales/Pteridineae/Pteridaceae/Pteridoideae/Pteris,Pteris sp.
2,wfo-4000043418,Pteris Gled. ex Scop.,Code/Plantae/Pteridobiotina/Polypodiophyta/Polypodiopsida/Polypodiidae/Polypodiales/Polypodiineae/Dryopteridaceae/Dryopteridoideae/Dryopteris$Pteris,Pteris sp.
1,wfo-1000071367,Pteris Gled.,Code/Plantae/Pteridobiotina/Polypodiophyta/Polypodiopsida/Polypodiidae/Polypodiales/Polypodiineae/Dryopteridaceae/Dryopteridoideae/Dryopteris$Pteris,Pteris sp.
3,wfo-0000160953,Asplenium truncatum Blume,Code/Plantae/Pteridobiotina/Polypodiophyta/Polypodiopsida/Polypodiidae/Polypodiales/Aspleniineae/Aspleniaceae/Asplenium/truncatum,Asplenium truncatum
2,wfo-0000160959,Asplenium truncatum D.Don ex C.Presl,unplaced,Asplenium truncatum
1,wfo-1000072909,Asplenium truncatum D.Don,Code/Plantae/Pteridobiotina/Polypodiophyta/Polypodiopsida/Polypodiidae/Polypodiales/Aspleniineae/Aspleniaceae/Asplenium/laciniatum/laciniatum$Asplenium/truncatum,Asplenium truncatum
2,wfo-0001125331,Elaphoglossum stelligerum (Wall. ex Baker) A.Biswas & S.R.Ghosh,Code/Plantae/Pteridobiotina/Polypodiophyta/Polypodiopsida/Polypodiidae/Polypodiales/Polypodiineae/Dryopteridaceae/Elaphoglossoideae/Elaphoglossum/stelligerum$Elaphoglossum/stelligerum,Elaphoglossum stelligerum (Wall. ex Baker) T.Moore ex Alston & Bonner
1,wfo-1000065580,Elaphoglossum stelligerum (Wall. ex Baker) T.Moore ex Salomon,Code/Plantae/Pteridobiotina/Polypodiophyta/Polypodiopsida/Polypodiidae/Polypodiales/Polypodiineae/Dryopteridaceae/Elaphoglossoideae/Elaphoglossum/stelligerum,Elaphoglossum stelligerum (Wall. ex Baker) T.Moore ex Alston & Bonner
2,wfo-0001257368,Elaphoglossum commutatum (Mett. ex Kuhn) Alderw.,Code/Plantae/Pteridobiotina/Polypodiophyta/Polypodiopsida/Polypodiidae/Polypodiales/Polypodiineae/Dryopteridaceae/Elaphoglossoideae/Elaphoglossum/commutatum,Elaphoglossum commutatum
1,wfo-1000067033,Elaphoglossum commutatum ,Code/Plantae/Pteridobiotina/Polypodiophyta/Polypodiopsida/Polypodiidae/Polypodiales/Polypodiineae/Dryopteridaceae/Elaphoglossoideae/Elaphoglossum/callifolium$Elaphoglossum/commutatum,Elaphoglossum commutatum
2,wfo-0001233049,Polystichum mucronifolium (Blume) C.Presl,Code/Plantae/Pteridobiotina/Polypodiophyta/Polypodiopsida/Polypodiidae/Polypodiales/Polypodiineae/Dryopteridaceae/Dryopteridoideae/Polystichum/mucronifolium,Polystichum mucronifolium
1,wfo-1000072013,Polystichum mucronifolium (Blume) B.K.Nayar & Kaur,Code/Plantae/Pteridobiotina/Polypodiophyta/Polypodiopsida/Polypodiidae/Polypodiales/Polypodiineae/Dryopteridaceae/Dryopteridoideae/Polystichum/mucronifolium$Polystichum/mucronifolium,Polystichum mucronifolium
2,wfo-0001267043,Tectaria stenosemioides (Alderw.) C.Chr.,Code/Plantae/Pteridobiotina/Polypodiophyta/Polypodiopsida/Polypodiidae/Polypodiales/Polypodiineae/Tectariaceae/Tectaria/stenosemioides,Tectaria stenosemioides
1,wfo-1000072314,Tectaria stenosemioides Tardieu & C.Chr.,Code/Plantae/Pteridobiotina/Polypodiophyta/Polypodiopsida/Polypodiidae/Polypodiales/Polypodiineae/Tectariaceae/Tectaria/subvariolosa$Tectaria/stenosemioides,Tectaria stenosemioides
2,wfo-0001266833,Tectaria angulata (Willd.) Copel.,Code/Plantae/Pteridobiotina/Polypodiophyta/Polypodiopsida/Polypodiidae/Polypodiales/Polypodiineae/Tectariaceae/Tectaria/angulata,Tectaria angulata
1,wfo-1000072302,Tectaria angulata (Willd.) C.Chr.,Code/Plantae/Pteridobiotina/Polypodiophyta/Polypodiopsida/Polypodiidae/Polypodiales/Polypodiineae/Tectariaceae/Tectaria/angulata$Tectaria/angulata,Tectaria angulata
2,wfo-0001266690,Tectaria siifolia (Willd.) Copel.,Code/Plantae/Pteridobiotina/Polypodiophyta/Polypodiopsida/Polypodiidae/Polypodiales/Polypodiineae/Tectariaceae/Tectaria/siifolia,Tectaria siifolia
1,wfo-1000070088,Tectaria siifolia Copel.,Code/Plantae/Pteridobiotina/Polypodiophyta/Polypodiopsida/Polypodiidae/Polypodiales/Polypodiineae/Tectariaceae/Tectaria/siifolia,Tectaria siifolia
2,wfo-0001107352,Macrothelypteris torresiana (Gaudich.) Ching,Code/Plantae/Pteridobiotina/Polypodiophyta/Polypodiopsida/Polypodiidae/Polypodiales/Aspleniineae/Thelypteridaceae/Phegopteridoideae/Macrothelypteris/torresiana,Macrothelypteris torresiana
1,wfo-1000074048,Macrothelypteris torresiana monstr.lophaea (Ogata) Nakaike,Code/Plantae/Pteridobiotina/Polypodiophyta/Polypodiopsida/Polypodiidae/Polypodiales/Aspleniineae/Thelypteridaceae/Phegopteridoideae/Macrothelypteris/torresiana$Macrothelypteris/torresiana,Macrothelypteris torresiana
10,wfo-0000153646,Thelypteris tabaquitensis (Jermy & T.G.Walker) C.D.Adams & Baksh.-Com.,Code/Plantae/Pteridobiotina/Polypodiophyta/Polypodiopsida/Polypodiidae/Polypodiales/Aspleniineae/Thelypteridaceae/Thelypteridoideae/Goniopteris/tabaquitensis$Thelypteris/tabaquitensis,Thelypteris tylodes
9,wfo-0001113209,Thelypteris tablana (Christ) A.R.Sm.,Code/Plantae/Pteridobiotina/Polypodiophyta/Polypodiopsida/Polypodiidae/Polypodiales/Aspleniineae/Thelypteridaceae/Thelypteridoideae/Amauropelta/tablana$Thelypteris/tablana,Thelypteris tylodes
8,wfo-0001120608,Thelypteris tablaziensis (Christ) Alston,Code/Plantae/Pteridobiotina/Polypodiophyta/Polypodiopsida/Polypodiidae/Polypodiales/Aspleniineae/Thelypteridaceae/Thelypteridoideae/Amauropelta/pilosula$Thelypteris/tablaziensis,Thelypteris tylodes
7,wfo-0001422360,Thelypteris tahitensis (Holttum) Christenh.,Code/Plantae/Pteridobiotina/Polypodiophyta/Polypodiopsida/Polypodiidae/Polypodiales/Aspleniineae/Thelypteridaceae/Thelypteridoideae/Plesioneuron/tahitense$Thelypteris/tahitensis,Thelypteris tylodes
6,wfo-0001126992,Thelypteris taiwanensis (C.Chr.) K.Iwats.,Code/Plantae/Pteridobiotina/Polypodiophyta/Polypodiopsida/Polypodiidae/Polypodiales/Aspleniineae/Thelypteridaceae/Thelypteridoideae/Sphaerostephanos/taiwanensis$Thelypteris/taiwanensis,Thelypteris tylodes
5,wfo-0001243584,Thelypteris tamandarei (Rosenst.) Ponce,Code/Plantae/Pteridobiotina/Polypodiophyta/Polypodiopsida/Polypodiidae/Polypodiales/Aspleniineae/Thelypteridaceae/Thelypteridoideae/Amauropelta/tamandarei$Thelypteris/tamandarei,Thelypteris tylodes
4,wfo-0001422618,Thelypteris tandikatensis (Alderw.) Christenh.,Code/Plantae/Pteridobiotina/Polypodiophyta/Polypodiopsida/Polypodiidae/Polypodiales/Aspleniineae/Thelypteridaceae/Thelypteridoideae/Sphaerostephanos/tandikatensis$Thelypteris/tandikatensis,Thelypteris tylodes
3,wfo-0000153647,Thelypteris tannensis (C.Chr.) C.F.Reed,Code/Plantae/Pteridobiotina/Polypodiophyta/Polypodiopsida/Polypodiidae/Polypodiales/Aspleniineae/Thelypteridaceae/Thelypteridoideae/Pneumatopteris/glandulifera$Thelypteris/tannensis,Thelypteris tylodes
2,wfo-0001122088,Thelypteris tapantensis A.R.Sm. & Lellinger,Code/Plantae/Pteridobiotina/Polypodiophyta/Polypodiopsida/Polypodiidae/Polypodiales/Aspleniineae/Thelypteridaceae/Thelypteridoideae/Amauropelta/tapantensis$Thelypteris/tapantensis,Thelypteris tylodes
1,wfo-0000153648,Thelypteris taprobanica Panigrahi,Code/Plantae/Pteridobiotina/Polypodiophyta/Polypodiopsida/Polypodiidae/Polypodiales/Aspleniineae/Thelypteridaceae/Thelypteridoideae/Christella/dentata$Thelypteris/taprobanica,Thelypteris tylodes
10,wfo-0000153646,Thelypteris tabaquitensis (Jermy & T.G.Walker) C.D.Adams & Baksh.-Com.,Code/Plantae/Pteridobiotina/Polypodiophyta/Polypodiopsida/Polypodiidae/Polypodiales/Aspleniineae/Thelypteridaceae/Thelypteridoideae/Goniopteris/tabaquitensis$Thelypteris/tabaquitensis,Thelypteris tylodes (Kunze) Ching
9,wfo-0001113209,Thelypteris tablana (Christ) A.R.Sm.,Code/Plantae/Pteridobiotina/Polypodiophyta/Polypodiopsida/Polypodiidae/Polypodiales/Aspleniineae/Thelypteridaceae/Thelypteridoideae/Amauropelta/tablana$Thelypteris/tablana,Thelypteris tylodes (Kunze) Ching
8,wfo-0001120608,Thelypteris tablaziensis (Christ) Alston,Code/Plantae/Pteridobiotina/Polypodiophyta/Polypodiopsida/Polypodiidae/Polypodiales/Aspleniineae/Thelypteridaceae/Thelypteridoideae/Amauropelta/pilosula$Thelypteris/tablaziensis,Thelypteris tylodes (Kunze) Ching
7,wfo-0001422360,Thelypteris tahitensis (Holttum) Christenh.,Code/Plantae/Pteridobiotina/Polypodiophyta/Polypodiopsida/Polypodiidae/Polypodiales/Aspleniineae/Thelypteridaceae/Thelypteridoideae/Plesioneuron/tahitense$Thelypteris/tahitensis,Thelypteris tylodes (Kunze) Ching
6,wfo-0001126992,Thelypteris taiwanensis (C.Chr.) K.Iwats.,Code/Plantae/Pteridobiotina/Polypodiophyta/Polypodiopsida/Polypodiidae/Polypodiales/Aspleniineae/Thelypteridaceae/Thelypteridoideae/Sphaerostephanos/taiwanensis$Thelypteris/taiwanensis,Thelypteris tylodes (Kunze) Ching
5,wfo-0001243584,Thelypteris tamandarei (Rosenst.) Ponce,Code/Plantae/Pteridobiotina/Polypodiophyta/Polypodiopsida/Polypodiidae/Polypodiales/Aspleniineae/Thelypteridaceae/Thelypteridoideae/Amauropelta/tamandarei$Thelypteris/tamandarei,Thelypteris tylodes (Kunze) Ching
4,wfo-0001422618,Thelypteris tandikatensis (Alderw.) Christenh.,Code/Plantae/Pteridobiotina/Polypodiophyta/Polypodiopsida/Polypodiidae/Polypodiales/Aspleniineae/Thelypteridaceae/Thelypteridoideae/Sphaerostephanos/tandikatensis$Thelypteris/tandikatensis,Thelypteris tylodes (Kunze) Ching
3,wfo-0000153647,Thelypteris tannensis (C.Chr.) C.F.Reed,Code/Plantae/Pteridobiotina/Polypodiophyta/Polypodiopsida/Polypodiidae/Polypodiales/Aspleniineae/Thelypteridaceae/Thelypteridoideae/Pneumatopteris/glandulifera$Thelypteris/tannensis,Thelypteris tylodes (Kunze) Ching
2,wfo-0001122088,Thelypteris tapantensis A.R.Sm. & Lellinger,Code/Plantae/Pteridobiotina/Polypodiophyta/Polypodiopsida/Polypodiidae/Polypodiales/Aspleniineae/Thelypteridaceae/Thelypteridoideae/Amauropelta/tapantensis$Thelypteris/tapantensis,Thelypteris tylodes (Kunze) Ching
1,wfo-0000153648,Thelypteris taprobanica Panigrahi,Code/Plantae/Pteridobiotina/Polypodiophyta/Polypodiopsida/Polypodiidae/Polypodiales/Aspleniineae/Thelypteridaceae/Thelypteridoideae/Christella/dentata$Thelypteris/taprobanica,Thelypteris tylodes (Kunze) Ching
2,wfo-0001284893,Thelypteris unita (L.) C.V.Morton,Code/Plantae/Pteridobiotina/Polypodiophyta/Polypodiopsida/Polypodiidae/Polypodiales/Aspleniineae/Thelypteridaceae/Thelypteridoideae/Strophocaulon/unitum$Thelypteris/unita,Thelypteris unita (L.) Morton
1,wfo-1200002930,Thelypteris unita (Kunze) Christenh.,Code/Plantae/Pteridobiotina/Polypodiophyta/Polypodiopsida/Polypodiidae/Polypodiales/Aspleniineae/Thelypteridaceae/Thelypteridoideae/Menisorus/unitus$Thelypteris/unita,Thelypteris unita (L.) Morton
10,wfo-0001422033,Thelypteris heterocarpa (Blume) Morton,Code/Plantae/Pteridobiotina/Polypodiophyta/Polypodiopsida/Polypodiidae/Polypodiales/Aspleniineae/Thelypteridaceae/Thelypteridoideae/Sphaerostephanos/heterocarpus$Thelypteris/heterocarpa,Thelypteris heterocarpos (Blume) Morton
9,wfo-1200104883,Thelypteris heterocarpus var. glaucostipes (Bedd.) C.F.Reed,Code/Plantae/Pteridobiotina/Polypodiophyta/Polypodiopsida/Polypodiidae/Polypodiales/Aspleniineae/Thelypteridaceae/Thelypteridoideae/Sphaerostephanos/latebrosus$Thelypteris/heterocarpus/glaucostipes,Thelypteris heterocarpos (Blume) Morton
8,wfo-0001127590,Thelypteris heteroclita (Desv.) Ching,Code/Plantae/Pteridobiotina/Polypodiophyta/Polypodiopsida/Polypodiidae/Polypodiales/Aspleniineae/Thelypteridaceae/Thelypteridoideae/Amauropelta/heteroclita$Thelypteris/heteroclita,Thelypteris heterocarpos (Blume) Morton
7,wfo-0000153333,Thelypteris heterophlebia (Baker) C.F.Reed,Code/Plantae/Pteridobiotina/Polypodiophyta/Polypodiopsida/Polypodiidae/Polypodiales/Polypodiineae/Dryopteridaceae/Dryopteridoideae/Stigmatopteris/heterophlebia$Thelypteris/heterophlebia,Thelypteris heterocarpos (Blume) Morton
6,wfo-0000153334,Thelypteris heterophylla (C.Presl) K.Iwats.,Code/Plantae/Pteridobiotina/Polypodiophyta/Polypodiopsida/Polypodiidae/Polypodiales/Aspleniineae/Thelypteridaceae/Thelypteridoideae/Sphaerostephanos/heterophyllus$Thelypteris/heterophylla,Thelypteris heterocarpos (Blume) Morton
5,wfo-0001108179,Thelypteris heteroptera (Desv.) Tardieu,Code/Plantae/Pteridobiotina/Polypodiophyta/Polypodiopsida/Polypodiidae/Polypodiales/Aspleniineae/Thelypteridaceae/Thelypteridoideae/Amauropelta/heteroptera$Thelypteris/heteroptera,Thelypteris heterocarpos (Blume) Morton
4,wfo-0000153331,Thelypteris heimeri (C.Chr.) C.F.Reed,unplaced,Thelypteris heterocarpos (Blume) Morton
3,wfo-0001243586,Thelypteris heineri (C.Chr.) C.F.Reed,Code/Plantae/Pteridobiotina/Polypodiophyta/Polypodiopsida/Polypodiidae/Polypodiales/Aspleniineae/Thelypteridaceae/Thelypteridoideae/Amauropelta/heineri$Thelypteris/heineri,Thelypteris heterocarpos (Blume) Morton
2,wfo-0001422580,Thelypteris hekouensis (Ching ex Y.X.Lin) Christenh.,Code/Plantae/Pteridobiotina/Polypodiophyta/Polypodiopsida/Polypodiidae/Polypodiales/Aspleniineae/Thelypteridaceae/Thelypteridoideae/Abacopteris/gymnopteridifrons$Thelypteris/hekouensis,Thelypteris heterocarpos (Blume) Morton
1,wfo-0001422645,Thelypteris hellwigensis (Holttum) Christenh.,Code/Plantae/Pteridobiotina/Polypodiophyta/Polypodiopsida/Polypodiidae/Polypodiales/Aspleniineae/Thelypteridaceae/Thelypteridoideae/Sphaerostephanos/hellwigensis$Thelypteris/hellwigensis,Thelypteris heterocarpos (Blume) Morton
2,wfo-0000153557,Thelypteris repanda (Fée) C.V.Morton,Code/Plantae/Pteridobiotina/Polypodiophyta/Polypodiopsida/Polypodiidae/Polypodiales/Aspleniineae/Thelypteridaceae/Thelypteridoideae/Abacopteris/repanda$Thelypteris/repanda,Thelypteris repanda (Fée) Tagawa & K.Iwats.
