species_url_clean,specific_name_clean,count_wfo
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01900,fimbristylis subalata j.kern,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01901,fimbristylis dichotoma (l.) vahl,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01917,fimbristylis nelmesii j.kern,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01928,fimbristylis dipsacea (rottb.) c.b.clarke,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01927,fimbristylis acuminata vahl,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01926,fimbristylis nutans (retz.) vahl,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01925,fimbristylis tenuicula boeckeler,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01924,fimbristylis polytrichoides (retz.) r.br.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01923,fimbristylis argentea (rottb.) vahl,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01920,fimbristylis aestivalis (retz.) vahl,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01919,fimbristylis griffithii boeckeler,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01918,fimbristylis gracilenta hance,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01916,fimbristylis kernii t.koyama,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01904,fimbristylis alboviridis c.b.clarke,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01915,fimbristylis hookeriana boeckeler,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01914,fimbristylis jucunda (c.b.clarke) j.kern,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01913,fimbristylis brunneoides j.kern,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01912,fimbristylis psammophila j.kern,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01911,fimbristylis spicigera j.kern,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01908,fimbristylis rigidula nees,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01907,fimbristylis parvilenta t.koyama,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01906,fimbristylis merrillii j.kern,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01905,fimbristylis bisumbellata (forssk.) bubani,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01877,fimbristylis straminea turrill,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01876,fimbristylis sleumeri j.kern,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01875,fimbristylis prabatensis d.a.simpson,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01814,mapania palustris (hassk. ex steud.) fern.-vill. & naves,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01837,schoenoplectiella mucronata,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01835,schoenoplectus littoralis (schrad.) palla,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01828,fuirena ciliaris (l.) roxb.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01827,fuirena umbellata rottb.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01821,mapania meditensis d.a.simpson,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01820,mapania cuspidata (miq.) uittien,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01819,mapania tenuiscapa c.b.clarke,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01818,mapania enodis (miq.) c.b.clarke,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01817,mapania kurzii c.b.clarke,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01813,mapania bancana (miq.) benth. & hook.f. ex b.d.jackson,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01839,schoenoplectiella articulata,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01808,daphne sureil w.w.sm. & cave,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01807,eriosolena composita,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01803,wikstroemia dolichantha diels,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01802,wikstroemia indica (l.) c.a.mey.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01801,wikstroemia ridleyi gamble,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01800,wikstroemia polyantha merr.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01798,linostoma pauciflorum griff.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01797,linostoma persimile craib,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01796,linostoma decandrum (roxb.) wall. ex meisn.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01838,schoenoplectiella juncoides,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01840,schoenoplectiella supina,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01874,fimbristylis fusca (nees) c.b.clarke,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01861,eleocharis retroflexa (poir.) urb.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01873,fimbristylis smitinandii t.koyama,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01872,fimbristylis obtusata (c.b.clarke) ridl.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01871,fimbristylis disticha boeckeler,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01870,fimbristylis phaeolepis j.kern,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01869,fimbristylis eragrostis (nees & mey.) hance,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01868,fimbristylis dura (zoll. & moritzi) merr.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01867,fimbristylis thomsonii boeckeler,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01866,fimbristylis complanata (retz.) link,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01863,eleocharis setifolia (a.rich.) j.raynal,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01860,eleocharis geniculata (l.) roem. & schult.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01843,scirpus ternatanus reinw. ex miq.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01857,eleocharis congesta d.don,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01856,eleocharis tetraquetra nees,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01855,eleocharis koyamae,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01852,eleocharis dulcis (burm.f.) hensch.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01851,eleocharis ochrostachys steud.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01850,eleocharis spiralis (rottb.) roem. & schult.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01849,eleocharis philippinensis svenson,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01848,eleocharis acutangula (roxb.) schult.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01844,scirpus wichurae boeckeler,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02197,allamanda cathartica l.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02200,holarrhena curtisii king & gamble,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02908,horsfieldia crassifolia (hook.f. & thomson) warb.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02660,pseudodissochaeta septentrionalis (w.w.sm.) nayar,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02690,polygala erioptera dc.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02689,polygala crotalarioides buch.-ham ex dc.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02688,polygala chinensis l.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02687,polygala cardiocarpa kurz,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02686,polygala arillata buch.-ham. ex d.don,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02681,sonerila violifolia hook.f. ex triana,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02680,sonerila urceolata cellin. & s.s.renner,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02679,sonerila spectabilis nayar,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02678,sonerila rheedei wall.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02677,sonerila plagiocardia diels,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02676,sonerila obliqua korth.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02675,sonerila moluccana roxb.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02674,sonerila maculata roxb.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02673,sonerila integrifolia stapf,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02672,sonerila helferi c.b.clarke,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02671,sonerila griffithii c.b.clarke,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02670,sonerila erecta jack,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02669,sonerila calophylla ridl.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02665,pternandra tuberculata (korth.) nayar,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02664,pternandra echinata jack,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02663,pternandra caerulescens jack,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02694,polygala japonica houtt.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02695,polygala karensium kurz,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02696,polygala longifolia poir.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02709,salomonia thailandica h.koyama,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02721,xanthophyllum punctatum meijden,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02720,xanthophyllum obscurum a.w.benn.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02719,xanthophyllum lanceatum (miq.) j.j.sm.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02718,xanthophyllum griffithii hook.f. ex a.w.benn.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02717,xanthophyllum geminatum meijden,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02716,xanthophyllum geesinkii meijden,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02715,xanthophyllum flavescens roxb.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02714,xanthophyllum eurhynchum miq.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02713,xanthophyllum ellipticum korth. ex miq.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02708,salomonia longiciliata kurz,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02697,polygala malesiana adema,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02707,salomonia kradungensis h.koyama,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02706,salomonia ciliata (l.) dc.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02705,salomonia cantoniensis lour.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02703,polygala venenosa juss. ex poir.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02702,polygala umbonata craib,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02701,polygala triflora l.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02700,polygala tricholopha chodat,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02699,polygala polifolia c.presl,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02698,polygala persicariifolia dc.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02661,pseudodissochaeta subsessilis (craib) nayar,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02658,phyllagathis tuberosa (hansen) cellinese & s.s.renner,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02723,xanthophyllum virens roxb.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02657,phyllagathis siamensis cellinese & s.s.renner,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02624,melastoma malabathricum l.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02623,melastoma imbricatum wall. ex c.b.clarke,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02622,melastoma cyanoides sm.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02620,medinilla rubicunda (jack) blume,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02619,medinilla radicans (blume) blume,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02618,medinilla laurifolia (blume) blume,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02617,medinilla curtisii hook.f.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02616,medinilla alpestris (jack) blume,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02614,dissochaeta viminalis (jack) clausing,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02613,dissochaeta stipularis (blume) backer ex clausing,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02612,macrolenes pachygyna,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02611,dissochaeta intermedia,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02610,dissochaeta intermedia blume,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02609,dissochaeta gracilis (jack) blume,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02608,dissochaeta fallax (jack) blume,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02607,macrolenes echinulata,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02606,dissochaeta divaricata (willd.) g.don,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02605,dissochaeta conica (bakh.f.) clausing,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02604,dissochaeta annulata hook.f. ex triana,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02603,macrolenes nemorosa (jack) bakh.f.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02597,anerincleistus pedunculatus (craib) nayar,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02627,melastoma minahassae koord. ex karst.meyer,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02628,melastoma orientale guillaumin,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02629,melastoma pellegrinianum (h.boissieu) karst.meyer,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02645,oxyspora curtisii king,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02656,phyllagathis rotundifolia (jack) blume,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02655,phyllagathis hispida king,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02653,pachycentria varingaefolia (blume) blume,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02652,pachycentria pulverulenta (jack) clausing,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02651,pachycentria constricta (blume) blume,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02649,oxyspora umbellata (hook.f. ex triana) j.f.maxwell,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02648,oxyspora stellulata king,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02647,oxyspora howellii jeffrey & w.w.sm.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02646,oxyspora exigua (jack) j.f.maxwell,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02644,oxyspora bullata (griff.) j.f.maxwell,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02630,melastoma saigonense (kuntze) merr.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02643,oxyspora balansae (cogn.) j.f.maxwell,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02641,osbeckia thorelii guillaumin,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02640,osbeckia stellata buch.-ham. ex ker gawl.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02639,osbeckia setoso-annulata e.t.geddes,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02638,osbeckia nepalensis hook.f.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02637,osbeckia cochinchinensis cogn.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02636,osbeckia chinensis l.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02635,osbeckia aspericaulis hook.f. ex triana,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02631,melastoma sanguineum sims,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02722,xanthophyllum sylvestre (lour.) s.moore,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02724,xanthophyllum vitellinum (blume) d.dietr.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02201,holarrhena pubescens wall. ex g.don,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02820,buddleja asiatica lour.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02861,macrosolen platyphyllus (king) danser,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02860,macrosolen melintangensis (korth.) miq.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02859,macrosolen cochinchinensis (lour.) tiegh.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02858,macrosolen brandisianus (kurz) tiegh.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02857,macrosolen avenis (blume) danser,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02851,"helixanthera sp. nov. ""discreta""",2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02850,helixanthera setigera (korth.) danser,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02849,helixanthera pulchra (dc.) danser,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02848,helixanthera parasitica lour.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02847,helixanthera ligustrina (wall.) danser,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02846,helixanthera cylindrica (jack) danser,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02845,helixanthera crassipetala (king) danser,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02844,helixanthera brevicalyx danser,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02840,dendrophthoe pentandra (l.) miq.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02839,dendrophthoe longiflora (desr.) ettingsh.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02838,dendrophthoe lanosa (korth.) danser,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02837,dendrophthoe kerrii (craib) barlow,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02836,dendrophthoe incarnata (jack) miq.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02835,dendrophthoe flosculosa danser,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02823,buddleja paniculata wall.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02822,buddleja madagascariensis lam.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02863,scurrula atropurpurea (blume) danser,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02864,scurrula ferruginea (jack) danser,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02865,scurrula gracilifolia (schult.) danser,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02886,viscum monoicum dc.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02903,horsfieldia amygdalina (wall.) warb.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02900,gymnacranthera forbesii (king) warb.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02898,gymnacranthera farquhariana (hook.f. & thomson) warb.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02894,endocomia canarioides (king) w.j.de wilde,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02891,viscum wrayi king ex gamble,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02890,viscum stenocarpum danser,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02889,viscum ovalifolium dc.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02888,viscum nepalense spreng.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02887,viscum multinerve (hayata) hayata,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02885,viscum liquidambaricola hayata,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02866,scurrula lepidota (blume) g.don,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02884,viscum indosinense danser,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02883,viscum articulatum burm.f.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02874,taxillus tomentosus (roth) tiegh.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02873,taxillus limprichtii (gruning) h.s.kiu,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02872,taxillus incanus (trimen) wiens,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02871,taxillus chinensis (dc.) danser,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02869,scurrula rhopalocarpa (kurz) danser,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02868,scurrula pulverulenta (wall.) g.don,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02867,scurrula parasitica l.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02821,buddleja macrostachya benth.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02813,sterculia villosa roxb.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02725,xanthophyllum wrayi king,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02809,sterculia pexa pierre,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02768,melochia corchorifolia l.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02760,heritiera sumatrana (miq.) kosterm.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02759,heritiera simplicifolia (mast.) kosterm.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02758,heritiera parvifolia merr.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02757,heritiera macrophylla wall. ex kurz,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02756,heritiera littoralis ait.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02755,heritiera javanica (blume) kosterm.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02754,heritiera formes buch.-ham.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02752,helicteres viscida blume,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02749,helicteres lanceolata a.dc.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02748,helicteres lanata (teysm. & binn.) kurz,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02747,helicteres isora l.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02746,helicteres hirsuta lour.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02744,helicteres angustifolia l.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02742,firmiana fulgens,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02741,firmiana kerrii (craib) kosterm.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02740,firmiana colorata (roxb.) r.br.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02733,byttneria pilosa roxb.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02732,ayenia crenulata,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02731,byttneria aspera colebr.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02730,ayenia andamensis,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02769,melochia umbellata (houtt.) stapf,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02773,pterocymbium macranthum kosterm.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02774,pterocymbium tinctorium (blanco) merr.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02797,sterculia balanghas l.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02808,sterculia parviflora roxb. ex g.don,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02807,sterculia monosperma vent.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02806,sterculia macrophylla vent.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02803,sterculia lanceolata cav.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02802,sterculia hypochroa pierre,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02801,sterculia guttata roxb.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02800,sterculia gilva miq.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02799,sterculia foetida l.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02798,sterculia cordata blume,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02795,scaphium scaphigerum (g.don) guib. & planch.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02776,pterospermum acerifolium willd.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02794,scaphium linearicarpum (mast.) pierre,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02786,pterospermum semisagittatum buch.-ham. ex roxb.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02785,pterospermum pecteniforme kosterm.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02782,pterospermum littorale craib,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02781,pterospermum lanceifolium roxb.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02780,pterospermum grandiflorum craib,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02779,pterospermum grande craib,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02778,pterospermum diversifolium blume,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02777,pterospermum cinnamomeum kurz,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02596,anerincleistus griffithii hook.f. ex triana,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02587,distylium indicum benth. ex c.b.clarke,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02586,distylium annamicum (gagnep.) airy shaw,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02268,anodendron parviflorum,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02304,lysimachia congestiflora hemsl.,2
