specific_name,species_url
Heritiera sumatrana (Miq.) Kosterm.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02760
Heritiera javanica (Blume) Kosterm.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02755
Heritiera formes Buch.-Ham.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02754
Heritiera littoralis Ait.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02756
Heritiera simplicifolia (Mast.) Kosterm.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02759
Heritiera parvifolia Merr.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02758
Heritiera macrophylla Wall. ex Kurz,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02757
Heritiera formes Buch.-Ham.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02754
Heritiera javanica (Blume) Kosterm.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02755
Heritiera littoralis Ait.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02756
Heritiera macrophylla Wall. ex Kurz,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02757
Heritiera parvifolia Merr.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02758
Heritiera simplicifolia (Mast.) Kosterm.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02759
Heritiera sumatrana (Miq.) Kosterm.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02760
Eriolaena candollei Wall.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02738
Pentapetes phoenicea L.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02771
Melochia umbellata (Houtt.) Stapf,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02769
Melochia corchorifolia L.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02768
Melochia corchorifolia L.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02768
Melochia umbellata (Houtt.) Stapf,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02769
Waltheria indica L.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02817
Commersonia bartramia (L.) Merr.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02735
Leptonychia caudata (Wall. ex G.Don) Burret,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02764
Abroma augustum (L.) L.f.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02728
Theobroma cacao L.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02815
Reevesia pubescens Mast.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02790
Pterospermum grande Craib,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02779
Pterospermum semisagittatum Buch.-Ham. ex Roxb.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02786
Pterospermum lanceifolium Roxb.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02781
Pterospermum cinnamomeum Kurz,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02777
Pterospermum acerifolium Willd.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02776
Pterospermum littorale Craib,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02782
Pterospermum pecteniforme Kosterm.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02785
Pterospermum diversifolium Blume,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02778
Pterospermum grandiflorum Craib,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02780
Pterospermum acerifolium Willd.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02776
Pterospermum cinnamomeum Kurz,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02777
Pterospermum diversifolium Blume,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02778
Pterospermum grande Craib,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02779
Pterospermum grandiflorum Craib,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02780
Pterospermum lanceifolium Roxb.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02781
Pterospermum littorale Craib,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02782
Pterospermum pecteniforme Kosterm.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02785
Pterospermum semisagittatum Buch.-Ham. ex Roxb.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02786
Helicteres angustifolia L.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02744
Helicteres hirsuta Lour.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02746
Helicteres viscida Blume,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02752
Helicteres isora L.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02747
Helicteres lanata (Teysm. & Binn.) Kurz,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02748
Helicteres lanceolata A.DC.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02749
Helicteres angustifolia L.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02744
Helicteres elongata Wall. ex Boj.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02745
Helicteres hirsuta Lour.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02746
Helicteres isora L.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02747
Helicteres lanata (Teysm. & Binn.) Kurz,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02748
Helicteres lanceolata A.DC.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02749
Helicteres viscida Blume,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02752
Kleinhovia hospita L.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02762
Ayenia andamensis,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02730
Byttneria pilosa Roxb.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02733
Ayenia crenulata,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02732
Byttneria aspera Colebr.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02731
Ayenia andamensis,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02730
Byttneria aspera Colebr.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02731
Ayenia crenulata,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02732
Byttneria pilosa Roxb.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02733
Buddleja asiatica Lour.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02820
Buddleja macrostachya Benth.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02821
Buddleja madagascariensis Lam.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02822
Buddleja paniculata Wall.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02823
Buddleja asiatica Lour.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02820
Buddleja macrostachya Benth.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02821
Buddleja madagascariensis Lam.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02822
Buddleja paniculata Wall.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02823
Hydrangea febrifuga,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02826
Lepidaria kingii (King) Danser,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02853
Amylotheca duthieana (King) Danser,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02831
Elytranthe albida (Blume) Blume,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02842
Macrosolen platyphyllus (King) Danser,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02861
Macrosolen avenis (Blume) Danser,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02857
Macrosolen cochinchinensis (Lour.) Tiegh.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02859
Macrosolen brandisianus (Kurz) Tiegh.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02858
Macrosolen melintangensis (Korth.) Miq.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02860
Macrosolen avenis (Blume) Danser,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02857
Macrosolen brandisianus (Kurz) Tiegh.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02858
Macrosolen cochinchinensis (Lour.) Tiegh.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02859
Macrosolen melintangensis (Korth.) Miq.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02860
Macrosolen platyphyllus (King) Danser,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02861
Scurrula rhopalocarpa (Kurz) Danser,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02869
Scurrula lepidota (Blume) G.Don,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02866
Scurrula atropurpurea (Blume) Danser,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02863
Scurrula ferruginea (Jack) Danser,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02864
Scurrula parasitica L.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02867
Scurrula gracilifolia (Schult.) Danser,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02865
Scurrula pulverulenta (Wall.) G.Don,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02868
Scurrula atropurpurea (Blume) Danser,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02863
Scurrula ferruginea (Jack) Danser,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02864
Scurrula gracilifolia (Schult.) Danser,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02865
Scurrula lepidota (Blume) G.Don,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02866
Scurrula parasitica L.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02867
Scurrula pulverulenta (Wall.) G.Don,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02868
Scurrula rhopalocarpa (Kurz) Danser,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02869
Dendrophthoe flosculosa Danser,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02835
Dendrophthoe longiflora (Desr.) Ettingsh.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02839
Dendrophthoe lanosa (Korth.) Danser,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02838
Dendrophthoe incarnata (Jack) Miq.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02836
Dendrophthoe pentandra (L.) Miq.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02840
Dendrophthoe kerrii (Craib) Barlow,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02837
Dendrophthoe flosculosa Danser,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02835
Dendrophthoe incarnata (Jack) Miq.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02836
Dendrophthoe kerrii (Craib) Barlow,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02837
Dendrophthoe lanosa (Korth.) Danser,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02838
Dendrophthoe longiflora (Desr.) Ettingsh.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02839
Dendrophthoe pentandra (L.) Miq.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02840
Taxillus tomentosus (Roth) Tiegh.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02874
Taxillus incanus (Trimen) Wiens,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02872
Taxillus chinensis (DC.) Danser,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02871
Taxillus limprichtii (Gruning) H.S.Kiu,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02873
Taxillus chinensis (DC.) Danser,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02871
Taxillus incanus (Trimen) Wiens,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02872
Taxillus limprichtii (Gruning) H.S.Kiu,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02873
Taxillus tomentosus (Roth) Tiegh.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02874
Amyema beccarii (Tiegh.) Danser,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02829
Baratranthus axanthus (Korth.) Miq.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02833
Helixanthera crassipetala (King) Danser,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02845
Helixanthera cylindrica (Jack) Danser,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02846
Helixanthera ligustrina (Wall.) Danser,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02847
"Helixanthera sp. nov. ""discreta""",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02851
Helixanthera brevicalyx Danser,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02844
Helixanthera parasitica Lour.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02848
Helixanthera pulchra (DC.) Danser,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02849
Helixanthera setigera (Korth.) Danser,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02850
Helixanthera brevicalyx Danser,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02844
Helixanthera crassipetala (King) Danser,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02845
Helixanthera cylindrica (Jack) Danser,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02846
Helixanthera ligustrina (Wall.) Danser,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02847
Helixanthera parasitica Lour.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02848
Helixanthera pulchra (DC.) Danser,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02849
Helixanthera setigera (Korth.) Danser,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02850
"Helixanthera sp. nov. ""discreta""",https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02851
Helixanthera odorata,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02855
Korthalsella japonica (Thunb.) Engl.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02879
Viscum nepalense Spreng.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02888
Viscum liquidambaricola Hayata,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02885
Viscum articulatum Burm.f.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02883
Viscum stenocarpum Danser,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02890
Viscum ovalifolium DC.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02889
Viscum indosinense Danser,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02884
Viscum wrayi King ex Gamble,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02891
Viscum monoicum DC.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02886
Viscum multinerve (Hayata) Hayata,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02887
Viscum articulatum Burm.f.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02883
Viscum indosinense Danser,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02884
Viscum liquidambaricola Hayata,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02885
Viscum monoicum DC.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02886
Viscum multinerve (Hayata) Hayata,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02887
Viscum nepalense Spreng.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02888
Viscum ovalifolium DC.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02889
Viscum stenocarpum Danser,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02890
Viscum wrayi King ex Gamble,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02891
Notothixos malayanus Oliv.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02881
Ginalloa siamica Craib,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02877
Knema laurina (Blume) Warb.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02931
Knema pseudolaurina W.J.de Wilde,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02935
Knema conica W.J.de Wilde,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02919
Knema andamanica (Warb.) W.J.de Wilde,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02915
Knema latericia Elmer,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02929
Knema hookeriana (Wall. ex Hook.f. & Thomson) Warb.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02927
Knema furfuracea (Hook.f. & Thomson) Warb.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02922
Knema curtisii (King) Warb.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02920
Knema tenuinervia W.J.de Wilde,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02936
Knema globulatericia W.J.de Wilde,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02926
Knema globularia (Lam.) Warb.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02925
Knema kunstleri (King) Warb.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02928
Knema elegans Warb.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02921
Knema austrosiamensis W.J.de Wilde,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02918
Knema lenta Warb.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02933
Knema malayana Warb.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02934
Knema glauca (Blume) Petermann,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02923
Knema sp.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02939
Knema andamanica (Warb.) W.J.de Wilde,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02915
Knema austrosiamensis W.J.de Wilde,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02918
Knema conica W.J.de Wilde,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02919
Knema curtisii (King) Warb.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02920
Knema elegans Warb.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02921
Knema furfuracea (Hook.f. & Thomson) Warb.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02922
Knema glauca (Blume) Petermann,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02923
Knema globularia (Lam.) Warb.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02925
Knema globulatericia W.J.de Wilde,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02926
Knema hookeriana (Wall. ex Hook.f. & Thomson) Warb.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02927
Knema kunstleri (King) Warb.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02928
Knema latericia Elmer,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02929
Knema laurina (Blume) Warb.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02931
Knema lenta Warb.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02933
Knema malayana Warb.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02934
Knema pseudolaurina W.J.de Wilde,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02935
Knema sp.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02939
Knema tenuinervia W.J.de Wilde,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02936
Myristica elliptica Wall. ex Hook.f. & Thomson,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02942
Myristica maingayi Hook.f.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02946
Myristica fragrans Houtt.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02943
Myristica maxima Warb.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02947
Myristica iners Blume,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02945
Myristica cinnamomea King,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02941
Myristica yunnanensis Y.H.Li,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02948
Myristica guatteriifolia A.DC.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02944
Myristica cinnamomea King,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02941
Myristica elliptica Wall. ex Hook.f. & Thomson,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02942
Myristica fragrans Houtt.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02943
Myristica guatteriifolia A.DC.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02944
Myristica iners Blume,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02945
Myristica maingayi Hook.f.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02946
Myristica maxima Warb.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02947
Myristica yunnanensis Y.H.Li,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02948
Horsfieldia iryaghedhi (Gaertn.) Warb.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02910
Horsfieldia irya (Gaertn.) Warb.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02909
Horsfieldia crassifolia (Hook.f. & Thomson) Warb.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02908
Horsfieldia tomentosa Warb.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02913
Horsfieldia kingii (Hook.f.) Warb.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02911
Horsfieldia amygdalina (Wall.) Warb.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02903
Horsfieldia brachiata (King) Warb.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02907
Horsfieldia sparsa W.J.de Wilde,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02912
Horsfieldia amygdalina (Wall.) Warb.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02903
Horsfieldia brachiata (King) Warb.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02907
Horsfieldia crassifolia (Hook.f. & Thomson) Warb.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02908
Horsfieldia irya (Gaertn.) Warb.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02909
Horsfieldia iryaghedhi (Gaertn.) Warb.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02910
Horsfieldia kingii (Hook.f.) Warb.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02911
Horsfieldia sparsa W.J.de Wilde,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02912
Horsfieldia tomentosa Warb.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02913
Gymnacranthera farquhariana (Hook.f. & Thomson) Warb.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02898
Gymnacranthera forbesii (King) Warb.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02900
Gymnacranthera farquhariana (Hook.f. & Thomson) Warb.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02898
Gymnacranthera forbesii (King) Warb.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02900
Endocomia canarioides (King) W.J.de Wilde,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02894
Endocomia canarioides (King) W.J.de Wilde,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02894
Endocomia macrocoma (Miq.) W.J.de Wilde,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02895
Baeckea frutescens L.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02953
Melaleuca citrina,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02955
Melaleuca cajuputi Maton & Sm. ex R.Powell,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02985
Tristaniopsis merguensis (Griff.) Peter G.Wilson & J.T.Waterh,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03115
Tristaniopsis burmanica (Griff.) Peter G.Wilson & J.T.Waterh.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03112
Tristaniopsis burmanica (Griff.) Peter G.Wilson & J.T.Waterh.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=03112
Tristaniopsis merguensis (Griff.) Peter G.Wilson & J.T.Waterh,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=03115
Leptospermum javanicum Blume,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02983
Eucalyptus globulus Labill.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02974
Eucalyptus citriodora Hook.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02972
Eucalyptus camaldulensis Dehnh.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02970
Eucalyptus alba Reinw. ex Blume,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02969
Eucalyptus cinerea F.Muell. ex Benth.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02971
Eucalyptus deglupta Blume,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02973
Eucalyptus tereticornis Sm.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02977
Eucalyptus grandis Hill ex Maiden,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02975
Eucalyptus saligna Sm.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02976
Eucalyptus alba Reinw. ex Blume,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02969
Eucalyptus camaldulensis Dehnh.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02970
Eucalyptus cinerea F.Muell. ex Benth.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02971
Eucalyptus citriodora Hook.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02972
Eucalyptus deglupta Blume,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02973
Eucalyptus globulus Labill.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02974
Eucalyptus grandis Hill ex Maiden,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02975
Eucalyptus saligna Sm.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02976
Eucalyptus tereticornis Sm.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02977
Rhodomyrtus tomentosa (Aiton) Hassk.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02996
Rhodamnia kerrii J.Par. & Nic Lughadha,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02994
Rhodamnia cinerea Jack,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02990
Rhodamnia dumetorum (DC.) Merr. & L.M.Perry,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02993
Rhodamnia cinerea Jack,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02990
Rhodamnia dumetorum (DC.) Merr. & L.M.Perry,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02993
