volume,family_name,genus_name,genus_label,genus_index_parsed,species_scientific_name,accepted_name,thailand,distribution,ecology,family_url,genus_url,species_url,scraped_at,specific_name,wfo_id,specific_name_clean,species_url_clean,wfo_full_name
5,Menispermaceae,5 Stephania,Stephania,5.0,Stephania japonica (Thunb.) Miers,This is currently accepted.,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Menispermaceae&volumeno=5,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Stephania&tdcode=01426,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01430,2025-10-19T21:49:27.655109+00:00,Stephania japonica (Thunb.) Miers,,stephania japonica (thunb.) miers,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01430,
5,Menispermaceae,6 Cissampelos,Cissampelos,6.0,Cissampelos pareira var. hirsuta (Buch.-Ham. ex DC.) Forman,This is currently accepted.,NORTHERN: Widespread; NORTH-EASTERN: Khon Kaen (Chum Phae); EASTERN: Nakhon Ratchasima; SOUTH-EASTERN: Prachin Buri (Aranyaprathet); SOUTH-WESTERN: Widespread.,"Pantropical (type of var. from Nepal), in Malesia not kndwn from Malaya, Sumatra and Java.","In evergreen, deciduous and bamboo forests, also climbing over bushes in scrub and along river banks, up to 1,100 m alt. Flowering: March–December; fruiting? (specimens not seen).",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Menispermaceae&volumeno=5,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Cissampelos&tdcode=01443,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01444,2025-10-19T21:50:00.861798+00:00,Cissampelos pareira var. hirsuta (Buch.-Ham. ex DC.) Forman,,cissampelos pareira var. hirsuta (buch.-ham. ex dc.) forman,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01444,
5,Menispermaceae,8 Parabaena,Parabaena,8.0,Parabaena sagittata Miers ex Hook.f. & Thomson,This is currently accepted.,"NORTHERN: Chiang Mai (Mae Lan, Mae Rim, Mae Taeng, Doi Chiang Dao, Doi Ang Khang, Doi Kio Lom), Chiang Rai (Mae Suai, Doi Tung); SOUTH-WESTERN: Kanchanaburi.","SW China (Yunnan), NE India including Assam (type), Bangladesh, Nepal to Bhutan, Burma, Andaman Islands, Laos and Vietnam.","In evergreen, mixed deciduous and scrub forests, and on limestone, at 450–1,400 m alt.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Menispermaceae&volumeno=5,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Parabaena&tdcode=01453,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01454,2025-10-19T21:50:47.184772+00:00,Parabaena sagittata Miers ex Hook.f. & Thomson,,parabaena sagittata miers ex hook.f. & thomson,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01454,
5,Menispermaceae,21 Sinomenium,Sinomenium,21.0,Sinomenium acutum (Thunb.) Rehder & E.H.Wilson,This is currently accepted.,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Menispermaceae&volumeno=5,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Sinomenium&tdcode=01486,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01487,2025-10-19T21:53:46.094490+00:00,Sinomenium acutum (Thunb.) Rehder & E.H.Wilson,,sinomenium acutum (thunb.) rehder & e.h.wilson,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01487,
5,Nyctaginaceae,4 Boerhavia,Boerhavia,4.0,Boerhavia chinensis (L.) Asch. & Schweinf.,Commicarpus chinensis,"NORTHERN: Mae Hong Son (Mae Sariang), Chiang Mai, Lampang, Lamphun, Tak, Nakhon Sawan; NORTH-EASTERN: Loei; EASTERN: Nakhon Ratchasima; CENTRAL: Saraburi; SOUTH-WESTERN: Kanchanaburi, Phetchaburi, Ratchaburi; PENINSULAR: Phatthalung.",All over the Palaeotropic area but less common than,"Restricted to areas with a seasonal climate, avoiding the everwet tropics, in Thailand not above 500 m alt. On varying kinds of soil, like",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Nyctaginaceae&volumeno=5,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Boerhavia&tdcode=01501,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01504,2025-10-19T21:54:34.857634+00:00,Commicarpus chinensis,,commicarpus chinensis,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01504,
5,Amaranthaceae,8 Achyranthes,Achyranthes,8.0,Achyranthes bidentata Blume,This is currently accepted.,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Amaranthaceae&volumeno=5,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Achyranthes&tdcode=01236,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01239,2025-10-19T21:56:52.205456+00:00,Achyranthes bidentata Blume,,achyranthes bidentata blume,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01239,
5,Amaranthaceae,11 Psilotrichopsis,Psilotrichopsis,11.0,Psilotrichopsis cochinchinensis (Gagnep.) C.C.Towns.,This is currently accepted.,"NORTHERN: Mae Hong Son; NORTH-EASTERN: Loei (Pha Nok Khao); EASTERN: Nakhon Ratchasima; SOUTH-EASTERN: Chon Buri; SOUTH-WESTERN: Prachuap Khiri Khan; PENINSULAR: Surat Thani, Nakhon Si Thammarat, Songkhla.","Mainly in Thailand and S Vietnam (type). Twenty-five collections in herbaria, 15 are from various places in Prachuap Khiri Khan district.",A forests plant preferring light shade at lower altitudes.,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Amaranthaceae&volumeno=5,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Psilotrichopsis&tdcode=01245,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01246,2025-10-19T21:57:21.888951+00:00,Psilotrichopsis cochinchinensis (Gagnep.) C.C.Towns.,,psilotrichopsis cochinchinensis (gagnep.) c.c.towns.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01246,
5,Amaranthaceae,13 Alternanthera,Alternanthera,13.0,Alternanthera paronichyoides A.St.-Hil.,This is currently accepted.,"NORTHERN: Chiang Mai (Doi Suthep), Tak; NORTH-EASTERN: Loei, Khon Kaen; EASTERN: Nakhon Ratchasima, Buri Ram; CENTRAL: Saraburi, Phra Nakhon Si Ayutthaya, Krung Thep Maha Nakhon (Bangkok), Samut Prakan, Samut Sakhon; SOUTH-WESTERN: Uthai Thani, Prachuap Khiri Khan (Sam Roi Yot); PENINSULAR: observed in all provinces by the author.","Origin tropical America (Brazil – type), spreading and probably becoming a cosmopolitan weed.","Wayside, tidal areas (common) on clayey soil, and up to 1,000 (wayside Doi Suthep), also garden weed in Bangkok.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Amaranthaceae&volumeno=5,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Alternanthera&tdcode=01249,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01254,2025-10-19T21:57:40.979591+00:00,Alternanthera paronichyoides A.St.-Hil.,,alternanthera paronichyoides a.st.-hil.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01254,
5,Chloranthaceae,2 Sarcandra,Sarcandra,2.0,Sarcandra glabra (Thunb.) Nakai,This is currently accepted.,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Chloranthaceae&volumeno=5,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Sarcandra&tdcode=01287,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01288,2025-10-19T22:00:48.939164+00:00,Sarcandra glabra (Thunb.) Nakai,,sarcandra glabra (thunb.) nakai,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01288,
5,Umbelliferae,Peucedanum,Peucedanum,,Peucedanum sp.,This is currently accepted.,NORTHERN: Chiang Mai (Doi Chiang Dao).,,"Dense evergreen forests, clay soil under limestone cliff, 1,100–2,175 m alt.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Umbelliferae&volumeno=5,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Peucedanum&tdcode=01336,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01339,2025-10-19T22:05:03.623520+00:00,Peucedanum sp.,,peucedanum sp.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01339,
6,Tiliaceae,4 Microcos,Microcos,4.0,Microcos tomentosa Smith,This is currently accepted.,All over the country.,"India, S China, Vietnam, Laos, Cambodia, Malay Peninsula (type), Indonesia, the Philippines.","In moist upper mixed deciduous and evergreen forests, 50–300 m alt. Flowering and fruiting: May–September.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Tiliaceae&volumeno=6,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Microcos&tdcode=01531,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01534,2025-10-19T22:09:08.608034+00:00,Microcos tomentosa Smith,,microcos tomentosa smith,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01534,
6,Myrsinaceae,1 Ardisia,Ardisia,1.0,Ardisia amherstiana A.DC.,This is currently accepted.,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Myrsinaceae&volumeno=6,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Ardisia&tdcode=01572,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01630,2025-10-19T22:12:52.413718+00:00,Ardisia amherstiana A.DC.,,ardisia amherstiana a.dc.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01630,
6,Myrsinaceae,1 Ardisia,Ardisia,1.0,Ardisia cordulata H.R.Fletcher,Ardisia demissa,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Myrsinaceae&volumeno=6,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Ardisia&tdcode=01572,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01672,2025-10-19T22:13:22.746561+00:00,Ardisia demissa,,ardisia demissa,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01672,
6,Myrsinaceae,1 Ardisia,Ardisia,1.0,Ardisia corymbifera Mez,This is currently accepted.,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Myrsinaceae&volumeno=6,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Ardisia&tdcode=01572,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01641,2025-10-19T22:13:25.391725+00:00,Ardisia corymbifera Mez,,ardisia corymbifera mez,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01641,
6,Myrsinaceae,1 Ardisia,Ardisia,1.0,Ardisia crenata Sims,This is currently accepted.,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Myrsinaceae&volumeno=6,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Ardisia&tdcode=01572,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01645,2025-10-19T22:13:28.141045+00:00,Ardisia crenata Sims,,ardisia crenata sims,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01645,
6,Myrsinaceae,1 Ardisia,Ardisia,1.0,Ardisia fulva King & Gamble,,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Myrsinaceae&volumeno=6,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Ardisia&tdcode=01572,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01620,2025-10-19T22:13:57.389544+00:00,Ardisia fulva King & Gamble,,ardisia fulva king & gamble,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01620,
6,Myrsinaceae,1 Ardisia,Ardisia,1.0,Ardisia impressa H.R.Fletcher,This is currently accepted.,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Myrsinaceae&volumeno=6,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Ardisia&tdcode=01572,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01575,2025-10-19T22:14:11.786969+00:00,Ardisia impressa H.R.Fletcher,,ardisia impressa h.r.fletcher,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01575,
6,Myrsinaceae,1 Ardisia,Ardisia,1.0,25 Ardisia porosa C.B.Clarke,This is currently accepted.,"PENINSULAR: Narathiwat (Su-ngai Padi, Waeng).",West Malaysia (Malacca – type).,"In evergreen forests, along streams. Flowering: October; fruiting: March.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Myrsinaceae&volumeno=6,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Ardisia&tdcode=01572,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01603,2025-10-19T22:15:15.986361+00:00,25 Ardisia porosa C.B.Clarke,,25 ardisia porosa c.b.clarke,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01603,
6,Myrsinaceae,1 Ardisia,Ardisia,1.0,Ardisia rigida Kurz,This is currently accepted.,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Myrsinaceae&volumeno=6,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Ardisia&tdcode=01572,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01607,2025-10-19T22:15:33.239856+00:00,Ardisia rigida Kurz,,ardisia rigida kurz,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01607,
6,Loganiaceae,5 Mitrasacme,Mitrasacme,5.0,Mitrasacme erophila Leenhouts,This is currently accepted.,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Loganiaceae&volumeno=6,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Mitrasacme&tdcode=01776,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01779,2025-10-19T22:23:52.348037+00:00,Mitrasacme erophila Leenhouts,,mitrasacme erophila leenhouts,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01779,
6,Thymelaeaceae,2 Enkleia,Enkleia,2.0,Enkleia siamensis (Kurz) Nevling,Enkleia malaccensis,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Thymelaeaceae&volumeno=6,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Enkleia&tdcode=01790,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01791,2025-10-19T22:24:58.496000+00:00,Enkleia malaccensis,,enkleia malaccensis,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01791,
6,Thymelaeaceae,4 Wikstroemia,Wikstroemia,4.0,Wikstroemia dolichantha Diels,This is currently accepted.,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Thymelaeaceae&volumeno=6,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Wikstroemia&tdcode=01799,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01803,2025-10-19T22:25:35.253513+00:00,Wikstroemia dolichantha Diels,,wikstroemia dolichantha diels,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01803,
6,Cyperaceae,2 Mapania,Mapania,2.0,Mapania palustris (Hassk. ex Steud.) Fern.-Vill. & Naves,This is currently accepted.,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Cyperaceae&volumeno=6,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Mapania&tdcode=01812,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01814,2025-10-19T22:27:00.908524+00:00,Mapania palustris (Hassk. ex Steud.) Fern.-Vill. & Naves,,mapania palustris (hassk. ex steud.) fern.-vill. & naves,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01814,
6,Cyperaceae,26 Scleria,Scleria,26.0,Scleria lithosperma (L.) Sw.,This is currently accepted.,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Cyperaceae&volumeno=6,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Scleria&tdcode=02046,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02050,2025-10-19T22:28:06.563173+00:00,Scleria lithosperma (L.) Sw.,,scleria lithosperma (l.) sw.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02050,
6,Cyperaceae,26 Scleria,Scleria,26.0,Scleria biflora Roxb.,This is currently accepted.,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Cyperaceae&volumeno=6,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Scleria&tdcode=02046,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02068,2025-10-19T22:28:23.050918+00:00,Scleria biflora Roxb.,,scleria biflora roxb.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02068,
6,Cyperaceae,26 Scleria,Scleria,26.0,Scleria poiformis Retz.,This is currently accepted.,"NORTHERN: Chiang Mai (Fang), Kamphaeng Phet, Nakhon Sawan; EASTERN: Chaiyaphum (Tunkamang), Nakhon Ratchasima (Ban Chum Seng, Pak Chong), Roi Et (Thung Kula Rong Hai); SOUTH-EASTERN: Chanthaburi (Makham); CENTRAL: Phra Nakhon Si Ayutthaya; PENINSULAR: Chumphon, Surat Thani (Kanchanadit), Trang (Thalae Song Hong), Songkhla (Hat Yai, Tepha), Narathiwat (Paa Wai, Tak Bai).",Tropical Africa through to India (type) and Sri Lanka eastwards to SE China and N Australia.,"Open freshwater swamps and forests swamps, frequently growing in large communities, 0–500 m alt.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Cyperaceae&volumeno=6,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Scleria&tdcode=02046,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02061,2025-10-19T22:28:34.871558+00:00,Scleria poiformis Retz.,,scleria poiformis retz.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02061,
6,Cyperaceae,29 Carex,Carex,29.0,Carex meeboldiana Kük.,This is currently accepted.,"SOUTH-WESTERN: Kanchanaburi (Wangka, Khao Ngai Yai); PENINSULAR: Phuket.",Burma (Myanmar) (type).,"Evergreen or mixed forests, 150–700 m alt.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Cyperaceae&volumeno=6,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Carex&tdcode=02078,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02097,2025-10-19T22:30:56.975776+00:00,Carex meeboldiana Kük.,,carex meeboldiana kük.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02097,
6,Cyperaceae,29 Carex,Carex,29.0,Carex indica L.,This is currently accepted.,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Cyperaceae&volumeno=6,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Carex&tdcode=02078,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02086,2025-10-19T22:31:02.707066+00:00,Carex indica L.,,carex indica l.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02086,
6,Cyperaceae,29 Carex,Carex,29.0,Carex cruciata Vahl,This is currently accepted.,"NORTHERN: Mae Hong Son (Ban Mae la Noi, Doi Chong, Mae Surin), Chiang Mai (Doi Inthanon, Doi Suthep, Mai Soi), Chiang Rai (Doi Tung, Doi Pa Hom Pok), Nan (Doi Khun Sathan, Doi Phu Ka), Tak (Mae Sot, Ban Musoe); Phitsanulok (Phu Hin Rong Kla, Phu Rom Rot); NORTH-EASTERN: Loei (Phu Kradueng); EASTERN: Chaiyaphum, Nakhon Ratchasima; SOUTH-EASTERN: Chanthaburi (Mapkhla), Trat; PENINSULAR: Trang.",India (type) to SW Japan and W Malesia.,"Grassy forests floors, 800–2,500 m alt.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Cyperaceae&volumeno=6,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Carex&tdcode=02078,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02084,2025-10-19T22:31:05.544243+00:00,Carex cruciata Vahl,,carex cruciata vahl,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02084,
6,Cyperaceae,29 Carex,Carex,29.0,Carex speciosa Kunth,This is currently accepted.,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Cyperaceae&volumeno=6,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Carex&tdcode=02078,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02103,2025-10-19T22:31:34.010341+00:00,Carex speciosa Kunth,,carex speciosa kunth,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02103,
6,Cyperaceae,19 Ascolepis,Ascolepis,19.0,Ascolepis dipsacoides (Schumach.) J.J.Raynal,Cyperus dipsacoides,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Cyperaceae&volumeno=6,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Ascolepis&tdcode=02013,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02014,2025-10-19T22:34:15.733556+00:00,Cyperus dipsacoides,,cyperus dipsacoides,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02014,
6,Cyperaceae,12 Fimbristylis,Fimbristylis,12.0,Fimbristylis dichotoma (L.) Vahl,This is currently accepted.,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Cyperaceae&volumeno=6,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Fimbristylis&tdcode=01865,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01901,2025-10-19T22:37:13.213700+00:00,Fimbristylis dichotoma (L.) Vahl,,fimbristylis dichotoma (l.) vahl,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01901,
6,Cyperaceae,12 Fimbristylis,Fimbristylis,12.0,Fimbristylis trichophylla var. erecta Holttum ex J.Kern,This is currently accepted.,"PENINSULAR: Surat Thani (Langsuan), Phangnga (Takua Thung).",Malay Peninsula (type).,"Crevices of limestone rocks in open dry habitats, 60–240 m alt.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Cyperaceae&volumeno=6,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Fimbristylis&tdcode=01865,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01910,2025-10-19T22:37:37.079345+00:00,Fimbristylis trichophylla var. erecta Holttum ex J.Kern,,fimbristylis trichophylla var. erecta holttum ex j.kern,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01910,
6,Cyperaceae,12 Fimbristylis,Fimbristylis,12.0,Fimbristylis aestivalis (Retz.) Vahl,This is currently accepted.,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Cyperaceae&volumeno=6,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Fimbristylis&tdcode=01865,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01920,2025-10-19T22:37:48.291032+00:00,Fimbristylis aestivalis (Retz.) Vahl,,fimbristylis aestivalis (retz.) vahl,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01920,
6,Cyperaceae,12 Fimbristylis,Fimbristylis,12.0,Fimbristylis trichophylla Ridl.,This is currently accepted.,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Cyperaceae&volumeno=6,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Fimbristylis&tdcode=01865,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01909,2025-10-19T22:40:54.278347+00:00,Fimbristylis trichophylla Ridl.,,fimbristylis trichophylla ridl.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01909,
6,Cyperaceae,21 Rhynchospora,Rhynchospora,21.0,Rhynchospora rugosa (Vahl) Gale,This is currently accepted.,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Cyperaceae&volumeno=6,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Rhynchospora&tdcode=02024,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02027,2025-10-19T22:41:19.353843+00:00,Rhynchospora rugosa (Vahl) Gale,,rhynchospora rugosa (vahl) gale,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02027,
6,Cyperaceae,11 Eleocharis,Eleocharis,11.0,Eleocharis dulcis (Burm.f.) Hensch.,This is currently accepted.,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Cyperaceae&volumeno=6,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Eleocharis&tdcode=01847,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01852,2025-10-19T22:43:01.160854+00:00,Eleocharis dulcis (Burm.f.) Hensch.,,eleocharis dulcis (burm.f.) hensch.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01852,
6,Cyperaceae,11 Eleocharis,Eleocharis,11.0,Eleocharis retroflexa (Poir.) Urb.,This is currently accepted.,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Cyperaceae&volumeno=6,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Eleocharis&tdcode=01847,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01861,2025-10-19T22:43:06.471630+00:00,Eleocharis retroflexa (Poir.) Urb.,,eleocharis retroflexa (poir.) urb.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01861,
6,Cyperaceae,11 Eleocharis,Eleocharis,11.0,Eleocharis setifolia (A.Rich.) J.Raynal,This is currently accepted.,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Cyperaceae&volumeno=6,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Eleocharis&tdcode=01847,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01863,2025-10-19T22:43:12.781663+00:00,Eleocharis setifolia (A.Rich.) J.Raynal,,eleocharis setifolia (a.rich.) j.raynal,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01863,
6,Cyperaceae,11 Eleocharis,Eleocharis,11.0,Eleocharis congesta D.Don,This is currently accepted.,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Cyperaceae&volumeno=6,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Eleocharis&tdcode=01847,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01857,2025-10-19T22:43:18.549226+00:00,Eleocharis congesta D.Don,,eleocharis congesta d.don,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01857,
6,Cyperaceae,14 Cyperus,Cyperus,14.0,Cyperus stenophyllus Valck.Sur.,This is currently accepted.,SOUTH-EASTERN: Prachin Buri (Aranyaprathet).,"Malesia (New Guinea – type), Solomon Islands, Melanesia.","Wet to semi-dry grassy places in or around open deciduous forests, up to 700 m alt.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Cyperaceae&volumeno=6,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Cyperus&tdcode=01935,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01981,2025-10-19T22:44:41.269705+00:00,Cyperus stenophyllus Valck.Sur.,,cyperus stenophyllus valck.sur.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01981,
