bkf_specific_name,bkf_wfo_id,specific_name_clean,bkf_wfo_full_name,o7_wfo_id,o7_wfo_full_name,cand_wfo_id,cand_wfo_full_name,wfo_id_final,wfo_source,conflict_bkf_vs_o7,conflict_bkf_vs_cand,conflict_o7_vs_cand,any_conflict,wfo_full_name_final
Dracontomelon dao (Blanco) Merr. & Rolfe,wfo-0000656361,dracontomelon dao (blanco) merr. & rolfe,This is currently accepted.,wfo-0000656361,Dracontomelon dao (Blanco) Merr. & Rolfe,,,wfo-0000656361,bkf_original,False,False,False,False,Dracontomelon dao (Blanco) Merr. & Rolfe
Choerospondias axillaris (Roxb.) B.L.Burtt & A.W.Hill,wfo-0000603193,choerospondias axillaris (roxb.) b.l.burtt & a.w.hill,This is currently accepted.,wfo-0000603193,Choerospondias axillaris (Roxb.) B.L.Burtt & A.W.Hill,,,wfo-0000603193,bkf_original,False,False,False,False,Choerospondias axillaris (Roxb.) B.L.Burtt & A.W.Hill
Anacardium occidentale L.,wfo-0000533072,anacardium occidentale l.,This is currently accepted.,wfo-0000533072,Anacardium occidentale L.,,,wfo-0000533072,bkf_original,False,False,False,False,Anacardium occidentale L.
Cuscuta chinensis Lam.,wfo-0001296656,cuscuta chinensis lam.,This is currently accepted.,wfo-0001296656,Cuscuta chinensis Lam.,,,wfo-0001296656,bkf_original,False,False,False,False,Cuscuta chinensis Lam.
Cuscuta campestris Yunck.,wfo-0001297200,cuscuta campestris yunck.,This is currently accepted.,wfo-0001297200,Cuscuta campestris Yunck.,,,wfo-0001297200,bkf_original,False,False,False,False,Cuscuta campestris Yunck.
Cuscuta japonica Choisy,wfo-0001298565,cuscuta japonica choisy,This is currently accepted.,wfo-0001298565,Cuscuta japonica Choisy,,,wfo-0001298565,bkf_original,False,False,False,False,Cuscuta japonica Choisy
Cuscuta reflexa Roxb.,wfo-0001296658,cuscuta reflexa roxb.,This is currently accepted.,wfo-0001296658,Cuscuta reflexa Roxb.,,,wfo-0001296658,bkf_original,False,False,False,False,Cuscuta reflexa Roxb.
Lepistemon binectariferum (Wall.) Kuntze,wfo-0001298108,lepistemon binectariferum (wall.) kuntze,This is currently accepted.,,,,,wfo-0001298108,bkf_original,False,False,False,False,
Ipomoea quamoclit L.,wfo-0001296677,ipomoea quamoclit l.,This is currently accepted.,wfo-0001296677,Ipomoea quamoclit L.,,,wfo-0001296677,bkf_original,False,False,False,False,Ipomoea quamoclit L.
Ipomoea hederifolia L.,wfo-0001296668,ipomoea hederifolia l.,This is currently accepted.,wfo-0001296668,Ipomoea hederifolia L.,,,wfo-0001296668,bkf_original,False,False,False,False,Ipomoea hederifolia L.
Ipomoea alba L.,wfo-0001297242,ipomoea alba l.,This is currently accepted.,wfo-0001297242,Ipomoea alba L.,,,wfo-0001297242,bkf_original,False,False,False,False,Ipomoea alba L.
Ipomoea aculeata var. mollissima (Zoll.) Hallier f. ex Ooststr.,,ipomoea aculeata var. mollissima (zoll.) hallier f. ex ooststr.,This is currently accepted.,,,wfo-0001299115,Ipomoea aculeata var. mollissima (Zoll.) Ooststr.,wfo-0001299115,candidates_unique,False,False,False,False,
Ipomoea aspera (Choisy) Vatke,wfo-0001298481,ipomoea aspera (choisy) vatke,This is currently accepted.,wfo-0001298481,Ipomoea aspera (Choisy) Vatke,,,wfo-0001298481,bkf_original,False,False,False,False,Ipomoea aspera (Choisy) Vatke
Ipomoea violacea L.,wfo-0001297273,ipomoea violacea l.,This is currently accepted.,wfo-0001297273,Ipomoea violacea L.,,,wfo-0001297273,bkf_original,False,False,False,False,Ipomoea violacea L.
Ipomoea campanulata L.,wfo-0001297366,ipomoea campanulata l.,This is currently accepted.,wfo-0001297366,Ipomoea campanulata L.,,,wfo-0001297366,bkf_original,False,False,False,False,Ipomoea campanulata L.
Ipomoea wangii C.Y.Wu,wfo-0001299102,ipomoea wangii c.y.wu,This is currently accepted.,wfo-0001299102,Ipomoea wangii C.Y.Wu,,,wfo-0001299102,bkf_original,False,False,False,False,Ipomoea wangii C.Y.Wu
Ipomoea batatas (L.) Lam.,wfo-0001297246,ipomoea batatas (l.) lam.,This is currently accepted.,wfo-0001297246,Ipomoea batatas (L.) Lam.,,,wfo-0001297246,bkf_original,False,False,False,False,Ipomoea batatas (L.) Lam.
Ipomoea coptica (L.) Roth ex Roem. & Schult.,,ipomoea coptica (l.) roth ex roem. & schult.,This is currently accepted.,,,wfo-0001296665,Ipomoea coptica (L.) Roth,wfo-0001296665,candidates_unique,False,False,False,False,
Ipomoea cairica (L.) Sweet,wfo-0001298154,ipomoea cairica (l.) sweet,This is currently accepted.,wfo-0001298154,Ipomoea cairica (L.) Sweet,,,wfo-0001298154,bkf_original,False,False,False,False,Ipomoea cairica (L.) Sweet
Ipomoea mauritiana Jacq.,wfo-0001298779,ipomoea mauritiana jacq.,This is currently accepted.,wfo-0001298779,Ipomoea mauritiana Jacq.,,,wfo-0001298779,bkf_original,False,False,False,False,Ipomoea mauritiana Jacq.
Ipomoea imperati (Vahl) Griseb.,wfo-0001297294,ipomoea imperati (vahl) griseb.,This is currently accepted.,wfo-0001297294,Ipomoea imperati (Vahl) Griseb.,,,wfo-0001297294,bkf_original,False,False,False,False,Ipomoea imperati (Vahl) Griseb.
Ipomoea sumatrana (Miq.) Ooststr.,wfo-0001299106,ipomoea sumatrana (miq.) ooststr.,This is currently accepted.,wfo-0001299106,Ipomoea sumatrana (Miq.) Ooststr.,,,wfo-0001299106,bkf_original,False,False,False,False,Ipomoea sumatrana (Miq.) Ooststr.
Ipomoea sagittifolia Burm.f.,,ipomoea sagittifolia burm.f.,This is currently accepted.,wfo-0001297695,Ipomoea sagittifolia Burm.f.,,,wfo-0001297695,output7_exact,False,False,False,False,Ipomoea sagittifolia Burm.f.
Ipomoea obscura (L.) Ker Gawler,wfo-0001297254,ipomoea obscura (l.) ker gawler,This is currently accepted.,,,,,wfo-0001297254,bkf_original,False,False,False,False,
Ipomoea aquatica Forssk.,wfo-0001296661,ipomoea aquatica forssk.,,wfo-0001296661,Ipomoea aquatica Forssk.,,,wfo-0001296661,bkf_original,False,False,False,False,Ipomoea aquatica Forssk.
Ipomoea littoralis Blume,wfo-0001298172,ipomoea littoralis blume,This is currently accepted.,wfo-0001298172,Ipomoea littoralis Blume,,,wfo-0001298172,bkf_original,False,False,False,False,Ipomoea littoralis Blume
Ipomoea asarifolia (Desr.) Roem. et Schult.,wfo-0001296662,ipomoea asarifolia (desr.) roem. et schult.,This is currently accepted.,,,wfo-0001296662,Ipomoea asarifolia (Desr.) Roem. & Schult.,wfo-0001296662,bkf_original,False,False,False,False,
Ipomoea pes-caprae (L.) R.Br.,wfo-0001296638,ipomoea pes-caprae (l.) r.br.,This is currently accepted.,wfo-0001296638,Ipomoea pes-caprae (L.) R.Br.,,,wfo-0001296638,bkf_original,False,False,False,False,Ipomoea pes-caprae (L.) R.Br.
Ipomoea biflora (L.) Pers.,wfo-0001299214,ipomoea biflora (l.) pers.,This is currently accepted.,wfo-0001299214,Ipomoea biflora (L.) Pers.,,,wfo-0001299214,bkf_original,False,False,False,False,Ipomoea biflora (L.) Pers.
Ipomoea pes-tigridis L.,wfo-0001296673,ipomoea pes-tigridis l.,This is currently accepted.,wfo-0001296673,Ipomoea pes-tigridis L.,,,wfo-0001296673,bkf_original,False,False,False,False,Ipomoea pes-tigridis L.
Ipomoea pileata Roxb.,wfo-0001297766,ipomoea pileata roxb.,This is currently accepted.,wfo-0001297766,Ipomoea pileata Roxb.,,,wfo-0001297766,bkf_original,False,False,False,False,Ipomoea pileata Roxb.
Ipomoea rubens Choisy,wfo-0001297771,ipomoea rubens choisy,This is currently accepted.,wfo-0001297771,Ipomoea rubens Choisy,,,wfo-0001297771,bkf_original,False,False,False,False,Ipomoea rubens Choisy
Ipomoea nil (L.) Roth,wfo-0000747940,ipomoea nil (l.) roth,This is currently accepted.,wfo-0000747940,Ipomoea nil (L.) Roth,,,wfo-0000747940,bkf_original,False,False,False,False,Ipomoea nil (L.) Roth
Ipomoea triloba L.,wfo-0001297271,ipomoea triloba l.,This is currently accepted.,wfo-0001297271,Ipomoea triloba L.,,,wfo-0001297271,bkf_original,False,False,False,False,Ipomoea triloba L.
Stictocardia tiliifolia (Desr.) Hallier f.,wfo-0001297281,stictocardia tiliifolia (desr.) hallier f.,This is currently accepted.,wfo-0001297281,Stictocardia tiliifolia (Desr.) Hallier f.,,,wfo-0001297281,bkf_original,False,False,False,False,Stictocardia tiliifolia (Desr.) Hallier f.
Argyreia wallichii Choisy,wfo-0001298489,argyreia wallichii choisy,This is currently accepted.,wfo-0001298489,Argyreia wallichii Choisy,,,wfo-0001298489,bkf_original,False,False,False,False,Argyreia wallichii Choisy
Argyreia sphaerocephala (Prain) Hoogland,wfo-0000155321,argyreia sphaerocephala (prain) hoogland,This is currently accepted.,,,wfo-0000155321,Argyreia sphaerocephala (Prain) Prain ex Hoogland,wfo-0000155321,bkf_original,False,False,False,False,
Argyreia osyrensis (Roth) Choisy,wfo-0001299167,argyreia osyrensis (roth) choisy,This is currently accepted.,wfo-0001299167,Argyreia osyrensis (Roth) Choisy,,,wfo-0001299167,bkf_original,False,False,False,False,Argyreia osyrensis (Roth) Choisy
Argyreia capitiformis (Poir.) Ooststr.,wfo-0001299146,argyreia capitiformis (poir.) ooststr.,This is currently accepted.,wfo-0001299146,Argyreia capitiformis (Poir.) Ooststr.,,,wfo-0001299146,bkf_original,False,False,False,False,Argyreia capitiformis (Poir.) Ooststr.
Argyreia fulvocymosa C.Y.Wu,wfo-0001299177,argyreia fulvocymosa c.y.wu,This is currently accepted.,wfo-0000155254,Argyreia fulvocymosa C.Y.Wu,,,wfo-0001299177,bkf_original,True,False,False,True,
Argyreia roseopurpurea (Kerr) Ooststr.,wfo-0000155307,argyreia roseopurpurea (kerr) ooststr.,This is currently accepted.,wfo-0000155307,Argyreia roseopurpurea (Kerr) Ooststr.,,,wfo-0000155307,bkf_original,False,False,False,False,Argyreia roseopurpurea (Kerr) Ooststr.
Argyreia collinsae (Craib) Songkhla & Traiperm,wfo-0000157595,argyreia collinsae (craib) songkhla & traiperm,This is currently accepted.,,,,,wfo-0000157595,bkf_original,False,False,False,False,
Argyreia versicolor (Kerr) Staples & Traiperm,wfo-0000157598,argyreia versicolor (kerr) staples & traiperm,This is currently accepted.,wfo-0000157598,Argyreia versicolor (Kerr) Staples & Traiperm,,,wfo-0000157598,bkf_original,False,False,False,False,Argyreia versicolor (Kerr) Staples & Traiperm
Argyreia variabilis Traiperm & Staples,wfo-0000911570,argyreia variabilis traiperm & staples,This is currently accepted.,wfo-0000911570,Argyreia variabilis Traiperm & Staples,,,wfo-0000911570,bkf_original,False,False,False,False,Argyreia variabilis Traiperm & Staples
Argyreia laotica Gagnep.,wfo-0000155268,argyreia laotica gagnep.,This is currently accepted.,wfo-0000155268,Argyreia laotica Gagnep.,,,wfo-0000155268,bkf_original,False,False,False,False,Argyreia laotica Gagnep.
Argyreia henryi (Craib) Craib,wfo-0001299157,argyreia henryi (craib) craib,This is currently accepted.,wfo-0001299157,Argyreia henryi (Craib) Craib,,,wfo-0001299157,bkf_original,False,False,False,False,Argyreia henryi (Craib) Craib
Argyreia melvillei (S.Moore) Staples,wfo-0000911567,argyreia melvillei (s.moore) staples,This is currently accepted.,wfo-0000911567,Argyreia melvillei (S.Moore) Staples,,,wfo-0000911567,bkf_original,False,False,False,False,Argyreia melvillei (S.Moore) Staples
Argyreia siamensis (Craib) Staples,wfo-0000157584,argyreia siamensis (craib) staples,This is currently accepted.,wfo-0000157584,Argyreia siamensis (Craib) Staples,,,wfo-0000157584,bkf_original,False,False,False,False,Argyreia siamensis (Craib) Staples
Argyreia ooststroomii Hoogland,wfo-0000155287,argyreia ooststroomii hoogland,This is currently accepted.,wfo-0000155287,Argyreia ooststroomii Hoogland,,,wfo-0000155287,bkf_original,False,False,False,False,Argyreia ooststroomii Hoogland
Argyreia confusa (Prain) Raizada,wfo-0000155239,argyreia confusa (prain) raizada,This is currently accepted.,wfo-0000155239,Argyreia confusa (Prain) Raizada,,,wfo-0000155239,bkf_original,False,False,False,False,Argyreia confusa (Prain) Raizada
Argyreia kerrii Craib,wfo-0000155262,argyreia kerrii craib,This is currently accepted.,wfo-0000155262,Argyreia kerrii Craib,,,wfo-0000155262,bkf_original,False,False,False,False,Argyreia kerrii Craib
Argyreia ionantha (Kerr) Khunwasi & Traiperm,wfo-0000157596,argyreia ionantha (kerr) khunwasi & traiperm,This is currently accepted.,wfo-0000157596,Argyreia ionantha (Kerr) Khunwasi & Traiperm,,,wfo-0000157596,bkf_original,False,False,False,False,Argyreia ionantha (Kerr) Khunwasi & Traiperm
Argyreia hookeri C.B.Clarke,wfo-0000155259,argyreia hookeri c.b.clarke,This is currently accepted.,wfo-0000155259,Argyreia hookeri C.B.Clarke,,,wfo-0000155259,bkf_original,False,False,False,False,Argyreia hookeri C.B.Clarke
Argyreia roxburghii (Sweet) Choisy,wfo-0001299259,argyreia roxburghii (sweet) choisy,This is currently accepted.,wfo-0001299259,Argyreia roxburghii (Sweet) Choisy,,,wfo-0001299259,bkf_original,False,False,False,False,Argyreia roxburghii (Sweet) Choisy
Argyreia maingayi (C.B.Clarke) Hoogland,wfo-0000155276,argyreia maingayi (c.b.clarke) hoogland,This is currently accepted.,wfo-0000155276,Argyreia maingayi (C.B.Clarke) Hoogland,,,wfo-0000155276,bkf_original,False,False,False,False,Argyreia maingayi (C.B.Clarke) Hoogland
Argyreia mollis (Burm.f.) Choisy,wfo-0001299161,argyreia mollis (burm.f.) choisy,This is currently accepted.,wfo-0001299161,Argyreia mollis (Burm.f.) Choisy,,,wfo-0001299161,bkf_original,False,False,False,False,Argyreia mollis (Burm.f.) Choisy
Argyreia sikkimensis (C.B.Clarke) Ooststr.,wfo-0000155319,argyreia sikkimensis (c.b.clarke) ooststr.,This is currently accepted.,wfo-0000155319,Argyreia sikkimensis (C.B.Clarke) Ooststr.,,,wfo-0000155319,bkf_original,False,False,False,False,Argyreia sikkimensis (C.B.Clarke) Ooststr.
Argyreia adpressa (Choisy) Boerl.,wfo-0000155213,argyreia adpressa (choisy) boerl.,This is currently accepted.,wfo-0000155213,Argyreia adpressa (Choisy) Boerl.,,,wfo-0000155213,bkf_original,False,False,False,False,Argyreia adpressa (Choisy) Boerl.
Argyreia kunstleri (Prain) Prain ex Ooststr.,wfo-0000155264,argyreia kunstleri (prain) prain ex ooststr.,This is currently accepted.,,,wfo-0000155264,Argyreia kunstleri (Prain) Ooststr.,wfo-0000155264,bkf_original,False,False,False,False,
Argyreia penangiana (Choisy) Boerl.,wfo-0000155293,argyreia penangiana (choisy) boerl.,This is currently accepted.,,,wfo-1000081856,Argyreia penangiana (Choisy) Boerl.,wfo-0000155293,bkf_original,False,True,False,True,
Argyreia lanceolata Choisy,wfo-0000155267,argyreia lanceolata choisy,This is currently accepted.,wfo-0000155267,Argyreia lanceolata Choisy,,,wfo-0000155267,bkf_original,False,False,False,False,Argyreia lanceolata Choisy
Argyreia popahensis (Collett & Hemsl.) Staples & Traiperm,wfo-0000911568,argyreia popahensis (collett & hemsl.) staples & traiperm,This is currently accepted.,,,wfo-0000911568,Argyreia popahensis (Collett & Hemsl.) Staples,wfo-0000911568,bkf_original,False,False,False,False,
Argyreia hylophila (Kerr) Staples & Traiperm,wfo-0000911565,argyreia hylophila (kerr) staples & traiperm,This is currently accepted.,wfo-0000911565,Argyreia hylophila (Kerr) Staples & Traiperm,,,wfo-0000911565,bkf_original,False,False,False,False,Argyreia hylophila (Kerr) Staples & Traiperm
Argyreia maymyensis (Lace) Raizada,wfo-0000155278,argyreia maymyensis (lace) raizada,This is currently accepted.,wfo-0000155278,Argyreia maymyensis (Lace) Raizada,,,wfo-0000155278,bkf_original,False,False,False,False,Argyreia maymyensis (Lace) Raizada
Argyreia leucantha Traiperm & Staples,wfo-0000911566,argyreia leucantha traiperm & staples,This is currently accepted.,wfo-0000911566,Argyreia leucantha Traiperm & Staples,,,wfo-0000911566,bkf_original,False,False,False,False,Argyreia leucantha Traiperm & Staples
Argyreia mollis,wfo-0001299165,argyreia mollis,Argyreia mollis,wfo-0001299161,Argyreia mollis (Burm.f.) Choisy,,,wfo-0001299165,bkf_original,True,False,False,True,
Argyreia thorelii Gagnep.,wfo-0000155325,argyreia thorelii gagnep.,This is currently accepted.,wfo-0000155325,Argyreia thorelii Gagnep.,,,wfo-0000155325,bkf_original,False,False,False,False,Argyreia thorelii Gagnep.
Argyreia breviscapa (Kerr) Ooststr.,wfo-0000155229,argyreia breviscapa (kerr) ooststr.,This is currently accepted.,wfo-0000155229,Argyreia breviscapa (Kerr) Ooststr.,,,wfo-0000155229,bkf_original,False,False,False,False,Argyreia breviscapa (Kerr) Ooststr.
Argyreia mekongensis Gagnep. & Courchet,wfo-0000155279,argyreia mekongensis gagnep. & courchet,This is currently accepted.,wfo-0000155279,Argyreia mekongensis Gagnep. & Courchet,,,wfo-0000155279,bkf_original,False,False,False,False,Argyreia mekongensis Gagnep. & Courchet
Rivea ornata (Roxb.) Choisy,wfo-0000157442,rivea ornata (roxb.) choisy,This is currently accepted.,wfo-0000157442,Rivea ornata (Roxb.) Choisy,,,wfo-0000157442,bkf_original,False,False,False,False,Rivea ornata (Roxb.) Choisy
Blinkworthia lycioides Choisy,wfo-0001039748,blinkworthia lycioides choisy,This is currently accepted.,wfo-0001039748,Blinkworthia lycioides Choisy,,,wfo-0001039748,bkf_original,False,False,False,False,Blinkworthia lycioides Choisy
Dichondra micrantha Urb.,wfo-0001297958,dichondra micrantha urb.,This is currently accepted.,wfo-0001297958,Dichondra micrantha Urb.,,,wfo-0001297958,bkf_original,False,False,False,False,Dichondra micrantha Urb.
Remirema bracteata Kerr,wfo-0001039759,remirema bracteata kerr,This is currently accepted.,wfo-0001039759,Remirema bracteata Kerr,,,wfo-0001039759,bkf_original,False,False,False,False,Remirema bracteata Kerr
Erycibe expansa Wall. ex G.Don,wfo-0001298936,erycibe expansa wall. ex g.don,This is currently accepted.,wfo-0001298936,Erycibe expansa Wall. ex G.Don,,,wfo-0001298936,bkf_original,False,False,False,False,Erycibe expansa Wall. ex G.Don
Erycibe griffithii C.B.Clarke,wfo-0000156438,erycibe griffithii c.b.clarke,This is currently accepted.,wfo-0000156438,Erycibe griffithii C.B.Clarke,,,wfo-0000156438,bkf_original,False,False,False,False,Erycibe griffithii C.B.Clarke
Erycibe peguensis (C.B.Clarke) Prain,wfo-0000156457,erycibe peguensis (c.b.clarke) prain,This is currently accepted.,,,wfo-0000156457,Erycibe peguensis Prain,wfo-0000156457,bkf_original,False,False,False,False,
Erycibe subspicata Wall. ex G.Don,wfo-0001298614,erycibe subspicata wall. ex g.don,This is currently accepted.,wfo-0001298614,Erycibe subspicata Wall. ex G.Don,,,wfo-0001298614,bkf_original,False,False,False,False,Erycibe subspicata Wall. ex G.Don
Erycibe albida Prain,wfo-0000156411,erycibe albida prain,This is currently accepted.,wfo-0000156411,Erycibe albida Prain,,,wfo-0000156411,bkf_original,False,False,False,False,Erycibe albida Prain
