volume,family_name,genus_name_raw,genus_label,genus_index_parsed,genus_url,family_url,scraped_at
7,Myrtaceae,9. Melaleuca,Melaleuca,9.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Melaleuca&tdcode=02984,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Myrtaceae&volumeno=7,2025-10-20T18:20:14.420058+00:00
7,Myrtaceae,14. Tristaniopsis,Tristaniopsis,14.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Tristaniopsis&tdcode=03111,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Myrtaceae&volumeno=7,2025-10-20T18:20:14.420062+00:00
7,Myrtaceae,8. Leptospermum,Leptospermum,8.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Leptospermum&tdcode=02982,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Myrtaceae&volumeno=7,2025-10-20T18:20:14.420065+00:00
7,Myrtaceae,6. Eucalyptus,Eucalyptus,6.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Eucalyptus&tdcode=02968,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Myrtaceae&volumeno=7,2025-10-20T18:20:14.420068+00:00
7,Myrtaceae,12. Rhodomyrtus,Rhodomyrtus,12.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Rhodomyrtus&tdcode=02995,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Myrtaceae&volumeno=7,2025-10-20T18:20:14.420071+00:00
7,Myrtaceae,11. Rhodamnia,Rhodamnia,11.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Rhodamnia&tdcode=02989,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Myrtaceae&volumeno=7,2025-10-20T18:20:14.420074+00:00
7,Myrtaceae,7. Eugenia,Eugenia,7.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Eugenia&tdcode=02978,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Myrtaceae&volumeno=7,2025-10-20T18:20:14.420077+00:00
7,Myrtaceae,10. Psidium,Psidium,10.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Psidium&tdcode=02986,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Myrtaceae&volumeno=7,2025-10-20T18:20:14.420080+00:00
7,Myrtaceae,5. Decaspermum,Decaspermum,5.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Decaspermum&tdcode=02963,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Myrtaceae&volumeno=7,2025-10-20T18:20:14.420083+00:00
7,Myrtaceae,4. Cleistocalyx,Cleistocalyx,4.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Cleistocalyx&tdcode=02956,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Myrtaceae&volumeno=7,2025-10-20T18:20:14.420086+00:00
7,Myrtaceae,1. Acmena,Acmena,1.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Acmena&tdcode=02950,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Myrtaceae&volumeno=7,2025-10-20T18:20:14.420088+00:00
7,Myrtaceae,13. Syzygium,Syzygium,13.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Syzygium&tdcode=02997,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Myrtaceae&volumeno=7,2025-10-20T18:20:14.420091+00:00
7,Saxifragaceae,2. Penthorum,Penthorum,2.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Penthorum&tdcode=03119,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Saxifragaceae&volumeno=7,2025-10-20T18:21:28.270049+00:00
7,Saxifragaceae,1. Astilbe,Astilbe,1.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Astilbe&tdcode=03117,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Saxifragaceae&volumeno=7,2025-10-20T18:21:28.270075+00:00
7,Saxifragaceae,3. Saxifraga,Saxifraga,3.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Saxifraga&tdcode=03121,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Saxifragaceae&volumeno=7,2025-10-20T18:21:28.270078+00:00
8,Euphorbiaceae,81. Suregada,Suregada,81.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Suregada&tdcode=03641,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Euphorbiaceae&volumeno=8,2025-10-20T18:21:56.301249+00:00
8,Euphorbiaceae,3. Agrostistachys,Agrostistachys,3.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Agrostistachys&tdcode=03140,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Euphorbiaceae&volumeno=8,2025-10-20T18:21:56.301257+00:00
8,Euphorbiaceae,37. Euphorbia,Euphorbia,37.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Euphorbia&tdcode=03365,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Euphorbiaceae&volumeno=8,2025-10-20T18:21:56.301259+00:00
8,Euphorbiaceae,68. Pedilanthus,Pedilanthus,68.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Pedilanthus&tdcode=03551,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Euphorbiaceae&volumeno=8,2025-10-20T18:21:56.301260+00:00
8,Euphorbiaceae,29. Croton,Croton,29.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Croton&tdcode=03297,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Euphorbiaceae&volumeno=8,2025-10-20T18:21:56.301261+00:00
8,Euphorbiaceae,39. Falconeria,Falconeria,39.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Falconeria&tdcode=03402,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Euphorbiaceae&volumeno=8,2025-10-20T18:21:56.301263+00:00
8,Euphorbiaceae,43. Hevea,Hevea,43.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Hevea&tdcode=03431,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Euphorbiaceae&volumeno=8,2025-10-20T18:21:56.301264+00:00
8,Euphorbiaceae,12. Bischofia,Bischofia,12.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Bischofia&tdcode=03226,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Euphorbiaceae&volumeno=8,2025-10-20T18:21:56.301265+00:00
8,Euphorbiaceae,30. Dalechampia ( elongata ),Dalechampia ( elongata ),30.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Dalechampia&tdcode=03329,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Euphorbiaceae&volumeno=8,2025-10-20T18:21:56.301266+00:00
8,Euphorbiaceae,74. Ricinus,Ricinus,74.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Ricinus&tdcode=03601,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Euphorbiaceae&volumeno=8,2025-10-20T18:21:56.301267+00:00
8,Euphorbiaceae,11. Baliospermum,Baliospermum,11.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Baliospermum&tdcode=03223,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Euphorbiaceae&volumeno=8,2025-10-20T18:21:56.301268+00:00
8,Euphorbiaceae,52. Macaranga,Macaranga,52.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Macaranga&tdcode=03454,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Euphorbiaceae&volumeno=8,2025-10-20T18:21:56.301269+00:00
8,Euphorbiaceae,86. Vernicia,Vernicia,86.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Vernicia&tdcode=03664,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Euphorbiaceae&volumeno=8,2025-10-20T18:21:56.301271+00:00
8,Euphorbiaceae,48. Jatropha,Jatropha,48.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Jatropha&tdcode=03441,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Euphorbiaceae&volumeno=8,2025-10-20T18:21:56.301272+00:00
8,Euphorbiaceae,54. Manihot,Manihot,54.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Manihot&tdcode=03519,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Euphorbiaceae&volumeno=8,2025-10-20T18:21:56.301273+00:00
8,Euphorbiaceae,63. Omphalea,Omphalea,63.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Omphalea&tdcode=03538,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Euphorbiaceae&volumeno=8,2025-10-20T18:21:56.301274+00:00
8,Euphorbiaceae,71. Pterococcus,Pterococcus,71.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Pterococcus&tdcode=,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Euphorbiaceae&volumeno=8,2025-10-20T18:21:56.301275+00:00
8,Euphorbiaceae,65. Pachystylidium,Pachystylidium,65.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Pachystylidium&tdcode=03545,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Euphorbiaceae&volumeno=8,2025-10-20T18:21:56.301276+00:00
8,Euphorbiaceae,26. Cnesmone,Cnesmone,26.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Cnesmone&tdcode=03289,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Euphorbiaceae&volumeno=8,2025-10-20T18:21:56.301277+00:00
8,Euphorbiaceae,56. Megistostigma,Megistostigma,56.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Megistostigma&tdcode=03524,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Euphorbiaceae&volumeno=8,2025-10-20T18:21:56.301279+00:00
8,Euphorbiaceae,53. Mallotus,Mallotus,53.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Mallotus&tdcode=03479,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Euphorbiaceae&volumeno=8,2025-10-20T18:21:56.301280+00:00
8,Euphorbiaceae,83. Trewia,Trewia,83.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Trewia&tdcode=03645,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Euphorbiaceae&volumeno=8,2025-10-20T18:21:56.301281+00:00
8,Euphorbiaceae,50. Lasiococca,Lasiococca,50.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Lasiococca&tdcode=03449,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Euphorbiaceae&volumeno=8,2025-10-20T18:21:56.301282+00:00
8,Euphorbiaceae,2. Actephila,Actephila,2.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Actephila&tdcode=03135,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Euphorbiaceae&volumeno=8,2025-10-20T18:21:56.301283+00:00
8,Euphorbiaceae,8. Austrobuxus,Austrobuxus,8.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Austrobuxus&tdcode=03205,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Euphorbiaceae&volumeno=8,2025-10-20T18:21:56.301284+00:00
8,Euphorbiaceae,58. Mercurialis,Mercurialis,58.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Mercurialis&tdcode=03528,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Euphorbiaceae&volumeno=8,2025-10-20T18:21:56.301285+00:00
8,Euphorbiaceae,36. Erismanthus,Erismanthus,36.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Erismanthus&tdcode=03362,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Euphorbiaceae&volumeno=8,2025-10-20T18:21:56.301286+00:00
8,Euphorbiaceae,24. Cleidion,Cleidion,24.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Cleidion&tdcode=03270,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Euphorbiaceae&volumeno=8,2025-10-20T18:21:56.301288+00:00
8,Euphorbiaceae,4. Alchornea,Alchornea,4.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Alchornea&tdcode=03144,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Euphorbiaceae&volumeno=8,2025-10-20T18:21:56.301289+00:00
8,Euphorbiaceae,38. Excoecaria,Excoecaria,38.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Excoecaria&tdcode=03394,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Euphorbiaceae&volumeno=8,2025-10-20T18:21:56.301290+00:00
8,Euphorbiaceae,66. Pantadenia,Pantadenia,66.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Pantadenia&tdcode=03547,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Euphorbiaceae&volumeno=8,2025-10-20T18:21:56.301291+00:00
8,Euphorbiaceae,47. Hymenocardia,Hymenocardia,47.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Hymenocardia&tdcode=03439,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Euphorbiaceae&volumeno=8,2025-10-20T18:21:56.301292+00:00
8,Euphorbiaceae,20. Chrozophora,Chrozophora,20.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Chrozophora&tdcode=03259,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Euphorbiaceae&volumeno=8,2025-10-20T18:21:56.301293+00:00
8,Euphorbiaceae,82. Thyrsanthera,Thyrsanthera,82.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Thyrsanthera&tdcode=03643,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Euphorbiaceae&volumeno=8,2025-10-20T18:21:56.301294+00:00
8,Euphorbiaceae,5. Aleurites,Aleurites,5.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Aleurites&tdcode=03150,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Euphorbiaceae&volumeno=8,2025-10-20T18:21:56.301295+00:00
8,Euphorbiaceae,49. Koilodepas,Koilodepas,49.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Koilodepas&tdcode=03447,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Euphorbiaceae&volumeno=8,2025-10-20T18:21:56.301296+00:00
8,Euphorbiaceae,34. Endospermum,Endospermum,34.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Endospermum&tdcode=03355,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Euphorbiaceae&volumeno=8,2025-10-20T18:21:56.301298+00:00
8,Euphorbiaceae,80. Sumbaviopsis,Sumbaviopsis,80.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Sumbaviopsis&tdcode=03639,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Euphorbiaceae&volumeno=8,2025-10-20T18:21:56.301299+00:00
8,Euphorbiaceae,23. Cleidiocarpon,Cleidiocarpon,23.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Cleidiocarpon&tdcode=03268,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Euphorbiaceae&volumeno=8,2025-10-20T18:21:56.301300+00:00
8,Euphorbiaceae,35. Epiprinus,Epiprinus,35.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Epiprinus&tdcode=03359,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Euphorbiaceae&volumeno=8,2025-10-20T18:21:56.301301+00:00
8,Euphorbiaceae,9. Baccaurea,Baccaurea,9.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Baccaurea&tdcode=03207,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Euphorbiaceae&volumeno=8,2025-10-20T18:21:56.301302+00:00
8,Euphorbiaceae,45. Homonoia,Homonoia,45.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Homonoia&tdcode=03435,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Euphorbiaceae&volumeno=8,2025-10-20T18:21:56.301303+00:00
8,Euphorbiaceae,57. Melanolepis,Melanolepis,57.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Melanolepis&tdcode=03526,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Euphorbiaceae&volumeno=8,2025-10-20T18:21:56.301304+00:00
8,Euphorbiaceae,21. Cladogynos,Cladogynos,21.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Cladogynos&tdcode=03261,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Euphorbiaceae&volumeno=8,2025-10-20T18:21:56.301306+00:00
8,Euphorbiaceae,67. Paracroton,Paracroton,67.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Paracroton&tdcode=03549,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Euphorbiaceae&volumeno=8,2025-10-20T18:21:56.301307+00:00
8,Euphorbiaceae,62. Neoscortechinia,Neoscortechinia,62.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Neoscortechinia&tdcode=03536,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Euphorbiaceae&volumeno=8,2025-10-20T18:21:56.301308+00:00
8,Euphorbiaceae,18. Chaetocarpus,Chaetocarpus,18.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Chaetocarpus&tdcode=03255,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Euphorbiaceae&volumeno=8,2025-10-20T18:21:56.301309+00:00
8,Euphorbiaceae,60. Microdesmis,Microdesmis,60.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Microdesmis&tdcode=03532,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Euphorbiaceae&volumeno=8,2025-10-20T18:21:56.301310+00:00
8,Euphorbiaceae,51. Leptopus,Leptopus,51.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Leptopus&tdcode=03451,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Euphorbiaceae&volumeno=8,2025-10-20T18:21:56.301311+00:00
8,Euphorbiaceae,17. Bridelia,Bridelia,17.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Bridelia&tdcode=03244,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Euphorbiaceae&volumeno=8,2025-10-20T18:21:56.301312+00:00
8,Euphorbiaceae,25. Cleistanthus,Cleistanthus,25.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Cleistanthus&tdcode=03273,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Euphorbiaceae&volumeno=8,2025-10-20T18:21:56.301313+00:00
8,Euphorbiaceae,32. Drypetes,Drypetes,32.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Drypetes&tdcode=03336,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Euphorbiaceae&volumeno=8,2025-10-20T18:21:56.301314+00:00
8,Euphorbiaceae,55. Margaritaria,Margaritaria,55.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Margaritaria&tdcode=03522,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Euphorbiaceae&volumeno=8,2025-10-20T18:21:56.301316+00:00
8,Euphorbiaceae,40. Flueggea,Flueggea,40.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Flueggea&tdcode=03404,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Euphorbiaceae&volumeno=8,2025-10-20T18:21:56.301317+00:00
8,Euphorbiaceae,76. Sauropus,Sauropus,76.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Sauropus&tdcode=03605,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Euphorbiaceae&volumeno=8,2025-10-20T18:21:56.301318+00:00
8,Euphorbiaceae,69. Phyllanthus,Phyllanthus,69.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Phyllanthus&tdcode=03555,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Euphorbiaceae&volumeno=8,2025-10-20T18:21:56.301319+00:00
8,Euphorbiaceae,42. Glochidion,Glochidion,42.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Glochidion&tdcode=03408,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Euphorbiaceae&volumeno=8,2025-10-20T18:21:56.301320+00:00
8,Euphorbiaceae,16. Breynia,Breynia,16.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Breynia&tdcode=03236,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Euphorbiaceae&volumeno=8,2025-10-20T18:21:56.301321+00:00
8,Euphorbiaceae,78. Spathiostemon,Spathiostemon,78.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Spathiostemon&tdcode=03635,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Euphorbiaceae&volumeno=8,2025-10-20T18:21:56.301322+00:00
8,Euphorbiaceae,44. Homalanthus,Homalanthus,44.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Homalanthus&tdcode=03433,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Euphorbiaceae&volumeno=8,2025-10-20T18:21:56.301323+00:00
8,Euphorbiaceae,85. Trigonostemon,Trigonostemon,85.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Trigonostemon&tdcode=03649,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Euphorbiaceae&volumeno=8,2025-10-20T18:21:56.301324+00:00
8,Euphorbiaceae,10. Balakata,Balakata,10.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Balakata&tdcode=03221,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Euphorbiaceae&volumeno=8,2025-10-20T18:21:56.301325+00:00
8,Euphorbiaceae,84. Triadica,Triadica,84.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Triadica&tdcode=03647,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Euphorbiaceae&volumeno=8,2025-10-20T18:21:56.301327+00:00
8,Euphorbiaceae,7. Aporosa,Aporosa,7.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Aporosa&tdcode=03181,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Euphorbiaceae&volumeno=8,2025-10-20T18:21:56.301328+00:00
8,Euphorbiaceae,33. Elateriospermum,Elateriospermum,33.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Elateriospermum&tdcode=03353,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Euphorbiaceae&volumeno=8,2025-10-20T18:21:56.301329+00:00
8,Euphorbiaceae,46. Hura,Hura,46.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Hura&tdcode=03437,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Euphorbiaceae&volumeno=8,2025-10-20T18:21:56.301330+00:00
8,Euphorbiaceae,28. Colobocarpos,Colobocarpos,28.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Colobocarpos&tdcode=03295,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Euphorbiaceae&volumeno=8,2025-10-20T18:21:56.301331+00:00
8,Euphorbiaceae,64. Ostodes,Ostodes,64.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Ostodes&tdcode=03541,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Euphorbiaceae&volumeno=8,2025-10-20T18:21:56.301332+00:00
8,Euphorbiaceae,59. Micrococca,Micrococca,59.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Micrococca&tdcode=03530,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Euphorbiaceae&volumeno=8,2025-10-20T18:21:56.301333+00:00
8,Euphorbiaceae,77. Shirakiopsis,Shirakiopsis,77.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Shirakiopsis&tdcode=03633,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Euphorbiaceae&volumeno=8,2025-10-20T18:21:56.301334+00:00
8,Euphorbiaceae,22. Claoxylon,Claoxylon,22.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Claoxylon&tdcode=03263,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Euphorbiaceae&volumeno=8,2025-10-20T18:21:56.301335+00:00
8,Euphorbiaceae,19. Chondrostylis,Chondrostylis,19.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Chondrostylis&tdcode=03257,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Euphorbiaceae&volumeno=8,2025-10-20T18:21:56.301336+00:00
8,Euphorbiaceae,70. Pimelodendron,Pimelodendron,70.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Pimelodendron&tdcode=03592,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Euphorbiaceae&volumeno=8,2025-10-20T18:21:56.301337+00:00
8,Euphorbiaceae,27. Codiaeum,Codiaeum,27.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Codiaeum&tdcode=03293,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Euphorbiaceae&volumeno=8,2025-10-20T18:21:56.301339+00:00
8,Euphorbiaceae,41. Galearia,Galearia,41.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Galearia&tdcode=03406,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Euphorbiaceae&volumeno=8,2025-10-20T18:21:56.301340+00:00
8,Euphorbiaceae,13. Blachia,Blachia,13.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Blachia&tdcode=03228,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Euphorbiaceae&volumeno=8,2025-10-20T18:21:56.301341+00:00
8,Euphorbiaceae,79. Strophioblachia,Strophioblachia,79.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Strophioblachia&tdcode=03637,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Euphorbiaceae&volumeno=8,2025-10-20T18:21:56.301342+00:00
8,Euphorbiaceae,31. Dimorphocalyx,Dimorphocalyx,31.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Dimorphocalyx&tdcode=03333,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Euphorbiaceae&volumeno=8,2025-10-20T18:21:56.301344+00:00
8,Euphorbiaceae,6. Antidesma,Antidesma,6.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Antidesma&tdcode=03152,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Euphorbiaceae&volumeno=8,2025-10-20T18:21:56.301345+00:00
8,Euphorbiaceae,73. Richeriella,Richeriella,73.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Richeriella&tdcode=03599,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Euphorbiaceae&volumeno=8,2025-10-20T18:21:56.301346+00:00
8,Euphorbiaceae,14. Blumeodendron,Blumeodendron,14.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Blumeodendron&tdcode=03231,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Euphorbiaceae&volumeno=8,2025-10-20T18:21:56.301347+00:00
8,Euphorbiaceae,75. Sampantaea,Sampantaea,75.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Sampantaea&tdcode=03603,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Euphorbiaceae&volumeno=8,2025-10-20T18:21:56.301348+00:00
8,Euphorbiaceae,72. Ptychopyxis,Ptychopyxis,72.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Ptychopyxis&tdcode=03596,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Euphorbiaceae&volumeno=8,2025-10-20T18:21:56.301349+00:00
