wfo_id,wfo_full_name,wfo_check,specific_name
wfo-0000356492,"Kokoona filiformis (M.A.Lawson) C.E.C.Fisch.",Code/Plantae/Pteridobiotina/Angiosperms/Celastrales/Celastraceae/Kokoona/filiformis,"Kokoona filiformis (M.A.Lawson) C.E.C.Fisch."
wfo-0000356496,"Kokoona littoralis M.A.Lawson",Code/Plantae/Pteridobiotina/Angiosperms/Celastrales/Celastraceae/Kokoona/littoralis,"Kokoona littoralis M.A.Lawson"
wfo-0000359005,"Lophopetalum floribundum Wight",Code/Plantae/Pteridobiotina/Angiosperms/Celastrales/Celastraceae/Lophopetalum/floribundum,"Lophopetalum floribundum Wight"
wfo-0000358927,"Lophopetalum wallichii Kurz",Code/Plantae/Pteridobiotina/Angiosperms/Celastrales/Celastraceae/Lophopetalum/wallichii,"Lophopetalum wallichii Kurz"
wfo-0000358928,"Lophopetalum wightianum Arn.",Code/Plantae/Pteridobiotina/Angiosperms/Celastrales/Celastraceae/Lophopetalum/wightianum,"Lophopetalum wightianum Arn."
wfo-0000359002,"Lophopetalum duperreanum Pierre",Code/Plantae/Pteridobiotina/Angiosperms/Celastrales/Celastraceae/Lophopetalum/duperreanum,"Lophopetalum duperreanum Pierre"
wfo-0001423965,"Lophopetalum javanicum (Zoll.) Turcz.",Code/Plantae/Pteridobiotina/Angiosperms/Celastrales/Celastraceae/Lophopetalum/javanicum,"Lophopetalum javanicum (Zoll.) Turcz."
wfo-0000436658,"Salacia korthalsiana Miq.",Code/Plantae/Pteridobiotina/Angiosperms/Celastrales/Celastraceae/Salacia/korthalsiana,"Salacia korthalsiana Miq."
wfo-0001428962,"Salacia oblongifolia Blume",Code/Plantae/Pteridobiotina/Angiosperms/Celastrales/Celastraceae/Salacia/oblongifolia,"Salacia oblongifolia Blume"
wfo-0000435827,"Salacia rostrata Pierre",Code/Plantae/Pteridobiotina/Angiosperms/Celastrales/Celastraceae/Salacia/rostrata,"Salacia rostrata Pierre"
wfo-0000436732,"Salacia dongnaiensis Pierre",Code/Plantae/Pteridobiotina/Angiosperms/Celastrales/Celastraceae/Salacia/dongnaiensis,"Salacia dongnaiensis Pierre"
wfo-0001259733,"Salacia macrophylla Blume",Code/Plantae/Pteridobiotina/Angiosperms/Celastrales/Celastraceae/Salacia/macrophylla,"Salacia macrophylla Blume"
wfo-0001065503,"Salacia chinensis L.",Code/Plantae/Pteridobiotina/Angiosperms/Celastrales/Celastraceae/Salacia/chinensis,"Salacia chinensis L."
,,"1 candidates found.","Salacia viminea Wall. ex M.A. Lawson"
wfo-0000435781,"Salacia verrucosa Wight",Code/Plantae/Pteridobiotina/Angiosperms/Celastrales/Celastraceae/Salacia/verrucosa,"Salacia verrucosa Wight"
wfo-0000436697,"Salacia laotica Pit.",Code/Plantae/Pteridobiotina/Angiosperms/Celastrales/Celastraceae/Salacia/laotica,"Salacia laotica Pit."
wfo-0001428961,"Salacia grandiflora Kurz",Code/Plantae/Pteridobiotina/Angiosperms/Celastrales/Celastraceae/Salacia/grandiflora,"Salacia grandiflora Kurz"
wfo-0000435756,"Salacia noronhioides Pierre",Code/Plantae/Pteridobiotina/Angiosperms/Celastrales/Celastraceae/Salacia/noronhioides,"Salacia noronhioides Pierre"
wfo-0001035353,"Loeseneriella macrantha (Korth.) A.C.Sm.",Code/Plantae/Pteridobiotina/Angiosperms/Celastrales/Celastraceae/Loeseneriella/macrantha,"Loeseneriella macrantha (Korth.) A.C.Sm."
wfo-0000359012,"Loeseneriella pauciflora (DC.) A.C.Sm.",Code/Plantae/Pteridobiotina/Angiosperms/Celastrales/Celastraceae/Loeseneriella/pauciflora,"Loeseneriella pauciflora (DC.) A.C.Sm."
wfo-0001065518,"Loeseneriella africana (Willd.) R.Wilczek ex N.Hallé",Code/Plantae/Pteridobiotina/Angiosperms/Celastrales/Celastraceae/Loeseneriella/africana$Loeseneriella/africana,"Loeseneriella africana (Willd.) R.Wilczek ex N.Hallé"
wfo-0000549538,"Arnicratea ferruginea (King) N.Hallé",Code/Plantae/Pteridobiotina/Angiosperms/Celastrales/Celastraceae/Arnicratea/ferruginea,"Arnicratea ferruginea (King) N.Hallé"
wfo-0000549537,"Arnicratea cambodiana (Pierre) N.Hallé",Code/Plantae/Pteridobiotina/Angiosperms/Celastrales/Celastraceae/Arnicratea/cambodiana,"Arnicratea cambodiana (Pierre) N.Hallé"
wfo-0000399151,"Reissantia grahamii (Wight) Ding Hou",Code/Plantae/Pteridobiotina/Angiosperms/Celastrales/Celastraceae/Reissantia/grahamii,"Reissantia grahamii"
wfo-0000399157,"Reissantia indica (Willd.) N.Hallé",Code/Plantae/Pteridobiotina/Angiosperms/Celastrales/Celastraceae/Reissantia/indica,"Reissantia indica (Willd.) N.Hallé"
wfo-0000730127,"Illigera pulchra Blume",Code/Plantae/Pteridobiotina/Angiosperms/Laurales/Hernandiaceae/Illigera/pulchra,"Illigera pulchra Blume"
wfo-0001065354,"Illigera celebica Miq.",Code/Plantae/Pteridobiotina/Angiosperms/Laurales/Hernandiaceae/Illigera/celebica,"Illigera celebica Miq."
wfo-0001065341,"Illigera rhodantha Hance",Code/Plantae/Pteridobiotina/Angiosperms/Laurales/Hernandiaceae/Illigera/rhodantha,"Illigera rhodantha Hance"
wfo-0000730130,"Illigera thorelii Gagnep.",Code/Plantae/Pteridobiotina/Angiosperms/Laurales/Hernandiaceae/Illigera/thorelii,"Illigera thorelii Gagnep."
wfo-0000730126,"Illigera pierrei Gagnep.",Code/Plantae/Pteridobiotina/Angiosperms/Laurales/Hernandiaceae/Illigera/pierrei,"Illigera pierrei Gagnep."
wfo-0001065362,"Illigera trifoliata (Griff.) Dunn",Code/Plantae/Pteridobiotina/Angiosperms/Laurales/Hernandiaceae/Illigera/trifoliata,"Illigera trifoliata (Griff.) Dunn"
wfo-0001065353,"Illigera parviflora Dunn",Code/Plantae/Pteridobiotina/Angiosperms/Laurales/Hernandiaceae/Illigera/parviflora,"Illigera parviflora Dunn"
wfo-0000713868,"Gyrocarpus americanus Jacq.",Code/Plantae/Pteridobiotina/Angiosperms/Laurales/Hernandiaceae/Gyrocarpus/americanus,"Gyrocarpus americanus Jacq."
wfo-0000720609,"Hernandia nymphaeifolia (C.Presl) Kubitzki",Code/Plantae/Pteridobiotina/Angiosperms/Laurales/Hernandiaceae/Hernandia/nymphaeifolia,"Hernandia nymphaeifolia (C.Presl) Kubitzki"
wfo-1000051739,"Leea macrophylla Roxb. ex Hornem.",Code/Plantae/Pteridobiotina/Angiosperms/Vitales/Vitaceae/Leea/macrophylla,"Leea macrophylla Roxb. ex Hornem."
wfo-0001145773,"Leea simplicifolia Zoll. & Moritzi",Code/Plantae/Pteridobiotina/Angiosperms/Vitales/Vitaceae/Leea/simplicifolia,"Leea simplicifolia Zoll. & Moritzi"
wfo-0001145788,"Leea angulata Korth. ex Miq.",Code/Plantae/Pteridobiotina/Angiosperms/Vitales/Vitaceae/Leea/angulata,"Leea angulata Korth. ex Miq."
wfo-0001145448,"Leea aequata L.",Code/Plantae/Pteridobiotina/Angiosperms/Vitales/Vitaceae/Leea/aequata,"Leea aequata L."
wfo-0001145835,"Leea thorelii Gagnep.",Code/Plantae/Pteridobiotina/Angiosperms/Vitales/Vitaceae/Leea/thorelii,"Leea thorelii Gagnep."
wfo-0001145795,"Leea curtisii King",Code/Plantae/Pteridobiotina/Angiosperms/Vitales/Vitaceae/Leea/curtisii,"Leea curtisii King"
wfo-0001145830,"Leea setuligera C.B.Clarke",Code/Plantae/Pteridobiotina/Angiosperms/Vitales/Vitaceae/Leea/setuligera,"Leea setuligera C.B.Clarke"
wfo-0001145449,"Leea asiatica (L.) Ridsdale",Code/Plantae/Pteridobiotina/Angiosperms/Vitales/Vitaceae/Leea/asiatica,"Leea asiatica"
wfo-0001145518,"Leea indica (Burm.f.) Merr.",Code/Plantae/Pteridobiotina/Angiosperms/Vitales/Vitaceae/Leea/indica,"Leea indica (Burm.f.) Merr."
wfo-0001145321,"Leea guineensis G.Don",Code/Plantae/Pteridobiotina/Angiosperms/Vitales/Vitaceae/Leea/guineensis,"Leea guineensis G.Don"
,,"2 candidates found.","Leea rubra Blume ex Spreng."
wfo-0000237923,"Mastixia euonymoides Prain",Code/Plantae/Pteridobiotina/Angiosperms/Cornales/Nyssaceae/Mastixia/euonymoides,"Mastixia euonymoides Prain"
wfo-0000237981,"Mastixia trichotoma Blume",Code/Plantae/Pteridobiotina/Angiosperms/Cornales/Nyssaceae/Mastixia/trichotoma,"Mastixia trichotoma Blume"
wfo-0000237957,"Mastixia pentandra Blume",Code/Plantae/Pteridobiotina/Angiosperms/Cornales/Nyssaceae/Mastixia/pentandra,"Mastixia pentandra Blume"
,,"1 candidates found.","Paropsia vareciformis (Griff.) Mast."
wfo-0000520067,"Adenia penangiana (Wall. ex G.Don) W.J.de Wilde",Code/Plantae/Pteridobiotina/Angiosperms/Malpighiales/Passifloraceae/Adenia/penangiana,"Adenia penangiana (Wall. ex G.Don) W.J.de Wilde"
wfo-0000520072,"Adenia pinnatisecta (Craib) Craib",Code/Plantae/Pteridobiotina/Angiosperms/Malpighiales/Passifloraceae/Adenia/pinnatisecta,"Adenia pinnatisecta (Craib) Craib"
wfo-0000519991,"Adenia heterophylla (Blume) Koord.",Code/Plantae/Pteridobiotina/Angiosperms/Malpighiales/Passifloraceae/Adenia/heterophylla,"Adenia heterophylla (Blume) Koord."
,,"1 candidates found.","Adenia macrophylla (Blume) Koord."
,,"1 candidates found.","Adenia cardiophylla (Mast.) Engl."
wfo-0000520130,"Adenia viridiflora Craib",Code/Plantae/Pteridobiotina/Angiosperms/Malpighiales/Passifloraceae/Adenia/viridiflora,"Adenia viridiflora Craib"
wfo-0000479879,"Passiflora foetida L.",Code/Plantae/Pteridobiotina/Angiosperms/Malpighiales/Passifloraceae/Passiflora/foetida,"Passiflora foetida L."
wfo-0000479905,"Passiflora edulis Sims",Code/Plantae/Pteridobiotina/Angiosperms/Malpighiales/Passifloraceae/Passiflora/edulis,"Passiflora edulis Sims"
wfo-0001090972,"Passiflora wilsonii Hemsl.",Code/Plantae/Pteridobiotina/Angiosperms/Malpighiales/Passifloraceae/Passiflora/wilsonii,"Passiflora wilsonii Hemsl."
wfo-0001091108,"Passiflora siamica Craib",Code/Plantae/Pteridobiotina/Angiosperms/Malpighiales/Passifloraceae/Passiflora/siamica,"Passiflora siamica Craib"
wfo-0000480172,"Passiflora perakensis Hallier f.",Code/Plantae/Pteridobiotina/Angiosperms/Malpighiales/Passifloraceae/Passiflora/perakensis,"Passiflora perakensis Hallier f."
wfo-0000946828,"Duranta erecta L.",Code/Plantae/Pteridobiotina/Angiosperms/Lamiales/Verbenaceae/Duranta/erecta,"Duranta erecta L."
wfo-0000314894,"Stachytarpheta jamaicensis (L.) Vahl",Code/Plantae/Pteridobiotina/Angiosperms/Lamiales/Verbenaceae/Stachytarpheta/jamaicensis,"Stachytarpheta jamaicensis (L.) Vahl"
wfo-0000270345,"Phyla nodiflora (L.) Greene",Code/Plantae/Pteridobiotina/Angiosperms/Lamiales/Verbenaceae/Phyla/nodiflora,"Phyla nodiflora (L.) Greene"
wfo-0000332143,"Verbena officinalis L.",Code/Plantae/Pteridobiotina/Angiosperms/Lamiales/Verbenaceae/Verbena/officinalis,"Verbena officinalis L."
wfo-0000223016,"Lantana camara L.",Code/Plantae/Pteridobiotina/Angiosperms/Lamiales/Verbenaceae/Lantana/camara,"Lantana camara L."
wfo-0000223429,"Lantana trifolia L.",Code/Plantae/Pteridobiotina/Angiosperms/Lamiales/Verbenaceae/Lantana/trifolia,"Lantana trifolia L."
wfo-1000080358,"Bouea oppositifolia (Roxb.) Meisn.",Code/Plantae/Pteridobiotina/Angiosperms/Sapindales/Anacardiaceae/Bouea/oppositifolia,"Bouea oppositifolia (Roxb.) Meisn."
wfo-0000569871,"Bouea macrophylla Griff.",Code/Plantae/Pteridobiotina/Angiosperms/Sapindales/Anacardiaceae/Bouea/macrophylla,"Bouea macrophylla Griff."
wfo-0000704326,"Gluta usitata (Wall.) Ding Hou",Code/Plantae/Pteridobiotina/Angiosperms/Sapindales/Anacardiaceae/Gluta/usitata,"Gluta usitata (Wall.) Ding Hou"
wfo-0000704303,"Gluta laccifera (Pierre) Ding Hou",Code/Plantae/Pteridobiotina/Angiosperms/Sapindales/Anacardiaceae/Gluta/laccifera,"Gluta laccifera (Pierre) Ding Hou"
wfo-0000704301,"Gluta glabra (Wall.) Ding Hou",Code/Plantae/Pteridobiotina/Angiosperms/Sapindales/Anacardiaceae/Gluta/glabra,"Gluta glabra (Wall.) Ding Hou"
wfo-0000704291,"Gluta cambodiana Pierre",Code/Plantae/Pteridobiotina/Angiosperms/Sapindales/Anacardiaceae/Gluta/cambodiana,"Gluta cambodiana Pierre"
wfo-0000704332,"Gluta wrayi King",Code/Plantae/Pteridobiotina/Angiosperms/Sapindales/Anacardiaceae/Gluta/wrayi,"Gluta wrayi King"
wfo-0000704322,"Gluta tavoyana Hook.f.",Code/Plantae/Pteridobiotina/Angiosperms/Sapindales/Anacardiaceae/Gluta/tavoyana,"Gluta tavoyana Wall. ex Hook.f."
,,"1 candidates found.","Gluta elegans (Wall.) Hook.f."
wfo-0000704327,"Gluta velutina Blume",Code/Plantae/Pteridobiotina/Angiosperms/Sapindales/Anacardiaceae/Gluta/velutina,"Gluta velutina Blume"
wfo-0000704316,"Gluta renghas L.",Code/Plantae/Pteridobiotina/Angiosperms/Sapindales/Anacardiaceae/Gluta/renghas,"Gluta renghas L."
wfo-0000704295,"Gluta compacta Evrard",Code/Plantae/Pteridobiotina/Angiosperms/Sapindales/Anacardiaceae/Gluta/compacta,"Gluta compacta Evrard"
wfo-0000704313,"Gluta obovata Craib",Code/Plantae/Pteridobiotina/Angiosperms/Sapindales/Anacardiaceae/Gluta/obovata,"Gluta obovata Craib"
wfo-0000372644,"Melanochyla bracteata King",Code/Plantae/Pteridobiotina/Angiosperms/Sapindales/Anacardiaceae/Melanochyla/bracteata,"Melanochyla bracteata King"
,,"2 candidates found.","Buchanania arborescens (Blume) Blume"
wfo-0000573455,"Buchanania sessifolia Blume",Code/Plantae/Pteridobiotina/Angiosperms/Sapindales/Anacardiaceae/Buchanania/sessifolia,"Buchanania sessifolia Blume"
wfo-0000573381,"Buchanania cochinchinensis (Lour.) M.R.Almeida",Code/Plantae/Pteridobiotina/Angiosperms/Sapindales/Anacardiaceae/Buchanania/cochinchinensis,"Buchanania cochinchinensis"
wfo-0000573456,"Buchanania siamensis Miq.",Code/Plantae/Pteridobiotina/Angiosperms/Sapindales/Anacardiaceae/Buchanania/siamensis,"Buchanania siamensis Miq."
wfo-0000573452,"Buchanania reticulata Hance",Code/Plantae/Pteridobiotina/Angiosperms/Sapindales/Anacardiaceae/Buchanania/reticulata,"Buchanania reticulata Hance"
,,"1 candidates found.","Buchanania glabra Wall. ex Hook.f."
,,"1 candidates found.","Campnosperma auriculatum (Blume) Hook.f."
,,"1 candidates found.","Campnosperma coriaceum (Jack) Hallier f. ex Steen."
wfo-0000434880,"Semecarpus cochinchinensis Engl.",Code/Plantae/Pteridobiotina/Angiosperms/Sapindales/Anacardiaceae/Semecarpus/cochinchinensis,"Semecarpus cochinchinensis Engl."
wfo-0001051838,"Semecarpus curtisii King",Code/Plantae/Pteridobiotina/Angiosperms/Sapindales/Anacardiaceae/Semecarpus/curtisii,"Semecarpus curtisii King"
wfo-0000434934,"Semecarpus reticulata Lecomte",Code/Plantae/Pteridobiotina/Angiosperms/Sapindales/Anacardiaceae/Semecarpus/reticulata,"Semecarpus reticulata Lecomte"
wfo-0000724256,"Holigarna kurzii King",Code/Plantae/Pteridobiotina/Angiosperms/Sapindales/Anacardiaceae/Holigarna/kurzii,"Holigarna kurzii"
wfo-0000724255,"Holigarna helferi Hook.f.",Code/Plantae/Pteridobiotina/Angiosperms/Sapindales/Anacardiaceae/Holigarna/helferi,"Holigarna helferi Hook.f."
wfo-0000724247,"Holigarna albicans Hook.f.",Code/Plantae/Pteridobiotina/Angiosperms/Sapindales/Anacardiaceae/Holigarna/albicans,"Holigarna albicans Hook.f."
,,"2 candidates found.","Drimycarpus racemosus (Roxb.) Hook.f."
wfo-0000371222,"Mangifera caloneura Kurz",Code/Plantae/Pteridobiotina/Angiosperms/Sapindales/Anacardiaceae/Mangifera/caloneura,"Mangifera caloneura Kurz"
wfo-0000371266,"Mangifera caesia Jack",Code/Plantae/Pteridobiotina/Angiosperms/Sapindales/Anacardiaceae/Mangifera/caesia,"Mangifera caesia Jack"
wfo-0000371211,"Mangifera griffithii Hook.f.",Code/Plantae/Pteridobiotina/Angiosperms/Sapindales/Anacardiaceae/Mangifera/griffithii,"Mangifera griffithii Hook.f."
wfo-0000371248,"Mangifera indica L.",Code/Plantae/Pteridobiotina/Angiosperms/Sapindales/Anacardiaceae/Mangifera/indica,"Mangifera indica L."
wfo-0000371213,"Mangifera gedebe Miq.",Code/Plantae/Pteridobiotina/Angiosperms/Sapindales/Anacardiaceae/Mangifera/gedebe,"Mangifera gedebe Miq."
wfo-0000371218,"Mangifera gracilipes Hook.f.",Code/Plantae/Pteridobiotina/Angiosperms/Sapindales/Anacardiaceae/Mangifera/gracilipes,"Mangifera gracilipes Hook.f."
wfo-0000371116,"Mangifera quadrifida Jack",Code/Plantae/Pteridobiotina/Angiosperms/Sapindales/Anacardiaceae/Mangifera/quadrifida,"Mangifera quadrifida Jack"
wfo-0000371259,"Mangifera macrocarpa Blume",Code/Plantae/Pteridobiotina/Angiosperms/Sapindales/Anacardiaceae/Mangifera/macrocarpa,"Mangifera macrocarpa Blume"
wfo-0000371219,"Mangifera foetida Lour.",Code/Plantae/Pteridobiotina/Angiosperms/Sapindales/Anacardiaceae/Mangifera/foetida,"Mangifera foetida Lour."
wfo-0000371112,"Mangifera odorata Griff.",Code/Plantae/Pteridobiotina/Angiosperms/Sapindales/Anacardiaceae/Mangifera/odorata,"Mangifera odorata Griff."
wfo-0001051922,"Mangifera sylvatica Roxb.",Code/Plantae/Pteridobiotina/Angiosperms/Sapindales/Anacardiaceae/Mangifera/sylvatica,"Mangifera sylvatica Roxb."
wfo-0000371228,"Mangifera camptosperma Pierre",Code/Plantae/Pteridobiotina/Angiosperms/Sapindales/Anacardiaceae/Mangifera/camptosperma,"Mangifera camptosperma Pierre"
wfo-0000371239,"Mangifera flava Evrard",Code/Plantae/Pteridobiotina/Angiosperms/Sapindales/Anacardiaceae/Mangifera/flava,"Mangifera flava Evrard"
wfo-0000371258,"Mangifera lagenifera Griff.",Code/Plantae/Pteridobiotina/Angiosperms/Sapindales/Anacardiaceae/Mangifera/lagenifera,"Mangifera lagenifera Griff."
wfo-0000371237,"Mangifera duperreana Pierre",Code/Plantae/Pteridobiotina/Angiosperms/Sapindales/Anacardiaceae/Mangifera/duperreana,"Mangifera duperreana Pierre"
wfo-0000371230,"Mangifera cochinchinensis Engl.",Code/Plantae/Pteridobiotina/Angiosperms/Sapindales/Anacardiaceae/Mangifera/cochinchinensis,"Mangifera cochinchinensis Engl."
wfo-0000371136,"Mangifera pentandra Hook.f.",Code/Plantae/Pteridobiotina/Angiosperms/Sapindales/Anacardiaceae/Mangifera/pentandra,"Mangifera pentandra Hook.f."
wfo-0000435360,"Swintonia schwenckii (Teijsm. & Binn.) Teijsm. & Binn.",Code/Plantae/Pteridobiotina/Angiosperms/Sapindales/Anacardiaceae/Swintonia/schwenckii,"Swintonia schwenckii (Teijsm. & Binn.) Teijsm. & Binn."
wfo-0000435410,"Swintonia floribunda Griff.",Code/Plantae/Pteridobiotina/Angiosperms/Sapindales/Anacardiaceae/Swintonia/floribunda,"Swintonia floribunda Griff."
wfo-0001051925,"Pegia nitida Colebr.",Code/Plantae/Pteridobiotina/Angiosperms/Sapindales/Anacardiaceae/Pegia/nitida,"Pegia nitida Colebr."
wfo-0000394586,"Parishia insignis Hook.f.",Code/Plantae/Pteridobiotina/Angiosperms/Sapindales/Anacardiaceae/Parishia/insignis,"Parishia insignis Hook.f."
wfo-0001052260,"Toxicodendron wallichii (Hook.f.) Kuntze",Code/Plantae/Pteridobiotina/Angiosperms/Sapindales/Anacardiaceae/Toxicodendron/wallichii,"Toxicodendron wallichii"
wfo-0001052257,"Toxicodendron fulvum (Craib) C.Y.Wu & T.L.Ming",Code/Plantae/Pteridobiotina/Angiosperms/Sapindales/Anacardiaceae/Toxicodendron/fulvum,"Toxicodendron fulvum"
wfo-0001052292,"Toxicodendron griffithii Kuntze",Code/Plantae/Pteridobiotina/Angiosperms/Sapindales/Anacardiaceae/Toxicodendron/griffithii,"Toxicodendron griffithii"
,,"10 candidates found.","Toxicodendron succedanea"
wfo-0000403020,"Rhus javanica L.",Code/Plantae/Pteridobiotina/Angiosperms/Sapindales/Simaroubaceae/Brucea/javanica$Rhus/javanica,"Rhus javanica L."
wfo-0000435344,"Spondias bipinnata Airy Shaw & Forman",Code/Plantae/Pteridobiotina/Angiosperms/Sapindales/Anacardiaceae/Spondias/bipinnata,"Spondias bipinnata Airy Shaw & Forman"
wfo-0000527114,"Allospondias lakonensis (Pierre) Stapf",Code/Plantae/Pteridobiotina/Angiosperms/Sapindales/Anacardiaceae/Allospondias/lakonensis,"Allospondias lakonensis"
wfo-0000435448,"Spondias laxiflora (Kurz) Airy Shaw & Forman",Code/Plantae/Pteridobiotina/Angiosperms/Sapindales/Anacardiaceae/Allospondias/laxiflora$Spondias/laxiflora,"Spondias laxiflora (Kurz) Airy Shaw & Forman"
wfo-0000435462,"Spondias dulcis G.Forst.",Code/Plantae/Pteridobiotina/Angiosperms/Sapindales/Anacardiaceae/Spondias/dulcis,"Spondias dulcis"
,,"1 candidates found.","Spondias pinnata (L.f) Kurz"
wfo-0000394521,"Pentaspadon velutinus Hook.f.",Code/Plantae/Pteridobiotina/Angiosperms/Sapindales/Anacardiaceae/Pentaspadon/velutinus,"Pentaspadon velutinus Hook.f."
wfo-0000394529,"Pentaspadon curtisii (King) Corner",Code/Plantae/Pteridobiotina/Angiosperms/Sapindales/Anacardiaceae/Pentaspadon/curtisii,"Pentaspadon curtisii (King) Corner"
wfo-0001050697,"Lannea coromandelica (Houtt.) Merr.",Code/Plantae/Pteridobiotina/Angiosperms/Sapindales/Anacardiaceae/Lannea/coromandelica,"Lannea coromandelica (Houtt.) Merr."
wfo-0000656361,"Dracontomelon dao (Blanco) Merr. & Rolfe",Code/Plantae/Pteridobiotina/Angiosperms/Sapindales/Anacardiaceae/Dracontomelon/dao,"Dracontomelon dao (Blanco) Merr. & Rolfe"
wfo-0000603193,"Choerospondias axillaris (Roxb.) B.L.Burtt & A.W.Hill",Code/Plantae/Pteridobiotina/Angiosperms/Sapindales/Anacardiaceae/Choerospondias/axillaris,"Choerospondias axillaris (Roxb.) B.L.Burtt & A.W.Hill"
wfo-0000533072,"Anacardium occidentale L.",Code/Plantae/Pteridobiotina/Angiosperms/Sapindales/Anacardiaceae/Anacardium/occidentale,"Anacardium occidentale L."
wfo-0001296656,"Cuscuta chinensis Lam.",Code/Plantae/Pteridobiotina/Angiosperms/Solanales/Convolvulaceae/Cuscuta/chinensis,"Cuscuta chinensis Lam."
wfo-0001297200,"Cuscuta campestris Yunck.",Code/Plantae/Pteridobiotina/Angiosperms/Solanales/Convolvulaceae/Cuscuta/campestris,"Cuscuta campestris Yunck."
wfo-0001298565,"Cuscuta japonica Choisy",Code/Plantae/Pteridobiotina/Angiosperms/Solanales/Convolvulaceae/Cuscuta/japonica,"Cuscuta japonica Choisy"
wfo-0001296658,"Cuscuta reflexa Roxb.",Code/Plantae/Pteridobiotina/Angiosperms/Solanales/Convolvulaceae/Cuscuta/reflexa,"Cuscuta reflexa Roxb."
,,"10 candidates found.","Lepistemon binectariferum (Wall.) Kuntze"
wfo-0001296677,"Ipomoea quamoclit L.",Code/Plantae/Pteridobiotina/Angiosperms/Solanales/Convolvulaceae/Ipomoea/quamoclit,"Ipomoea quamoclit L."
wfo-0001296668,"Ipomoea hederifolia L.",Code/Plantae/Pteridobiotina/Angiosperms/Solanales/Convolvulaceae/Ipomoea/hederifolia,"Ipomoea hederifolia L."
wfo-0001297242,"Ipomoea alba L.",Code/Plantae/Pteridobiotina/Angiosperms/Solanales/Convolvulaceae/Ipomoea/alba,"Ipomoea alba L."
,,"1 candidates found.","Ipomoea aculeata var. mollissima (Zoll.) Hallier f. ex Ooststr."
wfo-0001298481,"Ipomoea aspera (Choisy) Vatke",Code/Plantae/Pteridobiotina/Angiosperms/Solanales/Convolvulaceae/Ipomoea/aspera,"Ipomoea aspera (Choisy) Vatke"
wfo-0001297273,"Ipomoea violacea L.",Code/Plantae/Pteridobiotina/Angiosperms/Solanales/Convolvulaceae/Ipomoea/violacea,"Ipomoea violacea L."
wfo-0001297366,"Ipomoea campanulata L.",Code/Plantae/Pteridobiotina/Angiosperms/Solanales/Convolvulaceae/Ipomoea/campanulata,"Ipomoea campanulata L."
wfo-0001299102,"Ipomoea wangii C.Y.Wu",Code/Plantae/Pteridobiotina/Angiosperms/Solanales/Convolvulaceae/Ipomoea/wangii,"Ipomoea wangii C.Y.Wu"
wfo-0001297246,"Ipomoea batatas (L.) Lam.",Code/Plantae/Pteridobiotina/Angiosperms/Solanales/Convolvulaceae/Ipomoea/batatas,"Ipomoea batatas (L.) Lam."
