score,wfo_id,wfo_full_name,wfo_check,specific_name
3,wfo-0000155242,"Argyreia corneri Hoogland",Code/Plantae/Pteridobiotina/Angiosperms/Solanales/Convolvulaceae/Argyreia/corneri,"Argyreia collinsae (Craib) Songkhla & Traiperm"
2,wfo-0000155243,"Argyreia courtallensis Wight ex Choisy",Code/Plantae/Pteridobiotina/Angiosperms/Solanales/Convolvulaceae/Argyreia/leschenaultii$Argyreia/courtallensis,"Argyreia collinsae (Craib) Songkhla & Traiperm"
1,wfo-0000155231,"Argyreia calcicola (Kerr) Ooststr.",Code/Plantae/Pteridobiotina/Angiosperms/Solanales/Convolvulaceae/Argyreia/breviscapa$Argyreia/calcicola,"Argyreia collinsae (Craib) Songkhla & Traiperm"
1,wfo-0000155264,"Argyreia kunstleri (Prain) Ooststr.",Code/Plantae/Pteridobiotina/Angiosperms/Solanales/Convolvulaceae/Argyreia/kunstleri,"Argyreia kunstleri (Prain) Prain ex Ooststr."
1,wfo-1000081856,"Argyreia penangiana (Choisy) Boerl.",Code/Plantae/Pteridobiotina/Angiosperms/Solanales/Convolvulaceae/Argyreia/penangiana,"Argyreia penangiana (Choisy) Boerl."
1,wfo-0000911568,"Argyreia popahensis (Collett & Hemsl.) Staples",Code/Plantae/Pteridobiotina/Angiosperms/Solanales/Convolvulaceae/Argyreia/popahensis,"Argyreia popahensis (Collett & Hemsl.) Staples & Traiperm"
1,wfo-0000156457,"Erycibe peguensis Prain",Code/Plantae/Pteridobiotina/Angiosperms/Solanales/Convolvulaceae/Erycibe/peguensis,"Erycibe peguensis (C.B.Clarke) Prain"
2,wfo-0000156397,"Dinetus racemosus (Roxb.) Sweet",Code/Plantae/Pteridobiotina/Angiosperms/Solanales/Convolvulaceae/Dinetus/racemosus,"Dinetus racemosus (Wall.) Sweet"
1,wfo-0001298966,"Dinetus racemosus (Roxb.) Sweet",Code/Plantae/Pteridobiotina/Angiosperms/Solanales/Convolvulaceae/Dinetus/racemosus,"Dinetus racemosus (Wall.) Sweet"
1,wfo-0001298909,"Poranopsis discifera (C.K.Schneid.) Staples",Code/Plantae/Pteridobiotina/Angiosperms/Solanales/Convolvulaceae/Poranopsis/discifera,"Poranopsis discifera (C.K.Schneider) Staples"
1,wfo-0001243434,"Bonamia semidigyna Hallier f.",Code/Plantae/Pteridobiotina/Angiosperms/Solanales/Convolvulaceae/Bonamia/semidigyna,"Bonamia semidigyna (Roxb.) Hallier f."
1,wfo-0001299030,"Merremia hirta Merr.",Code/Plantae/Pteridobiotina/Angiosperms/Solanales/Convolvulaceae/Merremia/hirta,"Merremia hirta (L.) Merr."
1,wfo-0001299014,"Merremia gemella (Choisy) Hallier f.",Code/Plantae/Pteridobiotina/Angiosperms/Solanales/Convolvulaceae/Merremia/gemella,"Merremia gemella (Burm.f.) Hallier f."
1,wfo-0000157314,"Operculina riedeliana (Oliver) Ooststr.",Code/Plantae/Pteridobiotina/Angiosperms/Solanales/Convolvulaceae/Operculina/riedeliana,"Operculina riedeliana (Oliv.) Ooststr."
10,wfo-0001271458,"Poikilospermum naucleiflorum (Lindl.) Chew",Code/Plantae/Pteridobiotina/Angiosperms/Rosales/Urticaceae/Poikilospermum/naucleiflorum,"Poikilospermum naucleiforum (Roxb.) Chew"
9,wfo-0000394886,"Poikilospermum nobile (Ridl.) Merr.",Code/Plantae/Pteridobiotina/Angiosperms/Rosales/Urticaceae/Poikilospermum/nobile,"Poikilospermum naucleiforum (Roxb.) Chew"
8,wfo-0000394937,"Poikilospermum acuminatum (Trécul) Merr.",Code/Plantae/Pteridobiotina/Angiosperms/Rosales/Urticaceae/Poikilospermum/acuminatum,"Poikilospermum naucleiforum (Roxb.) Chew"
7,wfo-0000394922,"Poikilospermum amboinense Zipp. & Miq.",Code/Plantae/Pteridobiotina/Angiosperms/Rosales/Urticaceae/Poikilospermum/amboinense,"Poikilospermum naucleiforum (Roxb.) Chew"
6,wfo-0000394935,"Poikilospermum amethystinum (H.J.P.Winkl.) Merr.",Code/Plantae/Pteridobiotina/Angiosperms/Rosales/Urticaceae/Poikilospermum/microstachys$Poikilospermum/amethystinum,"Poikilospermum naucleiforum (Roxb.) Chew"
5,wfo-0000394940,"Poikilospermum amoenum (King ex Hook.f.) Merr.",Code/Plantae/Pteridobiotina/Angiosperms/Rosales/Urticaceae/Poikilospermum/amoenum,"Poikilospermum naucleiforum (Roxb.) Chew"
4,wfo-0000394933,"Poikilospermum annamense (Gagnep.) Merr.",Code/Plantae/Pteridobiotina/Angiosperms/Rosales/Urticaceae/Poikilospermum/annamense,"Poikilospermum naucleiforum (Roxb.) Chew"
3,wfo-0000394932,"Poikilospermum azureum (Teijsm. & Binn.) Merr.",Code/Plantae/Pteridobiotina/Angiosperms/Rosales/Urticaceae/Poikilospermum/azureum,"Poikilospermum naucleiforum (Roxb.) Chew"
2,wfo-0000394931,"Poikilospermum borneense (Miq.) Merr.",Code/Plantae/Pteridobiotina/Angiosperms/Rosales/Urticaceae/Poikilospermum/borneense,"Poikilospermum naucleiforum (Roxb.) Chew"
1,wfo-0000746931,"Poikilospermum concolor (Dalzell) M.R.Almeida",Code/Plantae/Pteridobiotina/Angiosperms/Rosales/Urticaceae/Poikilospermum/concolor,"Poikilospermum naucleiforum (Roxb.) Chew"
1,wfo-0000550429,"Artocarpus altissimus (Miq.) J.J.Sm.",Code/Plantae/Pteridobiotina/Angiosperms/Rosales/Moraceae/Artocarpus/altissimus,"Artocarpus altissimus (Miq.) J.J. Sm."
1,wfo-0000550472,"Artocarpus elasticus Reinw.",Code/Plantae/Pteridobiotina/Angiosperms/Rosales/Moraceae/Artocarpus/elasticus,"Artocarpus elasticus Reinw. ex Blume"
1,wfo-0000725789,"Hullettia dumosa King",Code/Plantae/Pteridobiotina/Angiosperms/Rosales/Moraceae/Hullettia/dumosa,"Hullettia dumosa King ex Hook.f."
2,wfo-0000725790,"Hullettia griffithiana (Kurz) King ex Hook.f.",Code/Plantae/Pteridobiotina/Angiosperms/Rosales/Moraceae/Hullettia/griffithiana,"Hullettia griffithiana (Kurz) Hook.f."
1,wfo-0001036061,"Hullettia griffithiana King",unplaced,"Hullettia griffithiana (Kurz) Hook.f."
1,wfo-0001245171,"Streblus taxoides (B.Heyne ex Roth) Kurz",Code/Plantae/Pteridobiotina/Angiosperms/Rosales/Moraceae/Streblus/taxoides,"Streblus taxoides (Heyne ex Roth) Kurz"
1,wfo-0000473944,"Parartocarpus bracteatus Becc.",Code/Plantae/Pteridobiotina/Angiosperms/Rosales/Moraceae/Parartocarpus/bracteatus,"Parartocarpus bracteatus (King) Becc."
1,wfo-0000473909,"Parartocarpus venenosus Becc.",Code/Plantae/Pteridobiotina/Angiosperms/Rosales/Moraceae/Parartocarpus/venenosus,"Parartocarpus venenosus (Zoll. & Moritzi) Becc."
1,wfo-0000473971,"Prainea scandens King",Code/Plantae/Pteridobiotina/Angiosperms/Rosales/Moraceae/Prainea/scandens,"Prainea scandens King ex Hook.f."
1,wfo-0001284552,"Kibara coriacea (Blume) Hook.f. & Thomson",Code/Plantae/Pteridobiotina/Angiosperms/Laurales/Monimiaceae/Kibara/coriacea,"Kibara coriacea (Blume) Tul."
1,wfo-0000610648,"Clematis sikkimensis J.R.Drumm. ex Burkill",Code/Plantae/Pteridobiotina/Angiosperms/Ranunculales/Ranunculaceae/Clematis/siamensis$Clematis/sikkimensis,"Clematis sikkimensis (Hook.f. & Thomson) Drumm. ex Burkill"
10,wfo-0000454573,"Thalictrum calcicola Shimizu",Code/Plantae/Pteridobiotina/Angiosperms/Ranunculales/Ranunculaceae/Thalictrum/calcicola,"Thalictrum calcicolum T.Shimizu"
9,wfo-0001415168,"Thalictrum calcicola var. longicarpum ",unplaced,"Thalictrum calcicolum T.Shimizu"
8,wfo-0000454581,"Thalictrum calcareum Jord.",unplaced,"Thalictrum calcicolum T.Shimizu"
7,wfo-0000454582,"Thalictrum calcareum Kitt.",unplaced,"Thalictrum calcicolum T.Shimizu"
6,wfo-0000454583,"Thalictrum calabricum Spreng.",Code/Plantae/Pteridobiotina/Angiosperms/Ranunculales/Ranunculaceae/Thalictrum/calabricum,"Thalictrum calcicolum T.Shimizu"
5,wfo-0001337970,"Thalictrum callianthum W.T.Wang",Code/Plantae/Pteridobiotina/Angiosperms/Ranunculales/Ranunculaceae/Thalictrum/diffusiflorum$Thalictrum/callianthum,"Thalictrum calcicolum T.Shimizu"
4,wfo-0000454580,"Thalictrum callistemon Wender. ex Lecoy.",unplaced,"Thalictrum calcicolum T.Shimizu"
3,wfo-0001130227,"Thalictrum caesium Greene",Code/Plantae/Pteridobiotina/Angiosperms/Ranunculales/Ranunculaceae/Thalictrum/polycarpum$Thalictrum/caesium,"Thalictrum calcicolum T.Shimizu"
2,wfo-0001130222,"Thalictrum campestre Greene",Code/Plantae/Pteridobiotina/Angiosperms/Ranunculales/Ranunculaceae/Thalictrum/venulosum$Thalictrum/campestre,"Thalictrum calcicolum T.Shimizu"
1,wfo-0000454578,"Thalictrum campylopodum Greene",Code/Plantae/Pteridobiotina/Angiosperms/Ranunculales/Ranunculaceae/Thalictrum/polycarpum$Thalictrum/campylopodum,"Thalictrum calcicolum T.Shimizu"
1,wfo-0000454099,"Thalictrum siamense Shimizu",Code/Plantae/Pteridobiotina/Angiosperms/Ranunculales/Ranunculaceae/Thalictrum/siamense,"Thalictrum siamense T.Shimizu"
10,wfo-0000740184,"Stemona collinsae Craib",Code/Plantae/Pteridobiotina/Angiosperms/Pandanales/Stemonaceae/Stemona/collinsae,"Stemona collinsiae Craib"
9,wfo-0000740153,"Stemona cochinchinensis Gagnep.",Code/Plantae/Pteridobiotina/Angiosperms/Pandanales/Stemonaceae/Stemona/cochinchinensis,"Stemona collinsiae Craib"
8,wfo-0000770114,"Stemona curtisii Hook.f.",Code/Plantae/Pteridobiotina/Angiosperms/Pandanales/Stemonaceae/Stemona/curtisii,"Stemona collinsiae Craib"
7,wfo-3500001578,"Stemona subg. Eustemona Schltr.",unplaced,"Stemona collinsiae Craib"
6,wfo-3500001579,"Stemona subg. Stemona Lour.",unplaced,"Stemona collinsiae Craib"
5,wfo-0000770111,"Stemona acuta C.H.Wright",Code/Plantae/Pteridobiotina/Angiosperms/Pandanales/Stemonaceae/Stemona/tuberosa/tuberosa$Stemona/acuta,"Stemona collinsiae Craib"
4,wfo-0000740126,"Stemona affinis J.J.Sm.",Code/Plantae/Pteridobiotina/Angiosperms/Pandanales/Stemonaceae/Stemona/tuberosa/moluccana$Stemona/affinis,"Stemona collinsiae Craib"
3,wfo-0000739752,"Stemona angusta I.R.H.Telford",Code/Plantae/Pteridobiotina/Angiosperms/Pandanales/Stemonaceae/Stemona/angusta,"Stemona collinsiae Craib"
2,wfo-0000740127,"Stemona aphylla Craib",Code/Plantae/Pteridobiotina/Angiosperms/Pandanales/Stemonaceae/Stemona/aphylla,"Stemona collinsiae Craib"
1,wfo-0000740128,"Stemona argyi (H.Lév. & Vaniot) H.Lév.",Code/Plantae/Pteridobiotina/Angiosperms/Pandanales/Stemonaceae/Stemona/japonica$Stemona/argyi,"Stemona collinsiae Craib"
10,wfo-0000914586,"Stichoneuron halabalense Inthachub",Code/Plantae/Pteridobiotina/Angiosperms/Pandanales/Stemonaceae/Stichoneuron/halabalense,"Stichoneuron halabalensis Inthachub"
9,wfo-0000914584,"Stichoneuron bognerianum Duyfjes",Code/Plantae/Pteridobiotina/Angiosperms/Pandanales/Stemonaceae/Stichoneuron/bognerianum,"Stichoneuron halabalensis Inthachub"
8,wfo-0000914585,"Stichoneuron calcicola Inthachub",Code/Plantae/Pteridobiotina/Angiosperms/Pandanales/Stemonaceae/Stichoneuron/calcicola,"Stichoneuron halabalensis Inthachub"
7,wfo-0000740183,"Stichoneuron caudatum Ridl.",Code/Plantae/Pteridobiotina/Angiosperms/Pandanales/Stemonaceae/Stichoneuron/caudatum,"Stichoneuron halabalensis Inthachub"
6,wfo-0000770127,"Stichoneuron membranaceum Hook.f.",Code/Plantae/Pteridobiotina/Angiosperms/Pandanales/Stemonaceae/Stichoneuron/membranaceum,"Stichoneuron halabalensis Inthachub"
5,wfo-4000036682,"Stichoneuron Hook.f.",Code/Plantae/Pteridobiotina/Angiosperms/Pandanales/Stemonaceae/Stichoneuron,"Stichoneuron halabalensis Inthachub"
4,wfo-4000036683,"Stichophyllum Phil.",unplaced,"Stichoneuron halabalensis Inthachub"
3,wfo-0001291595,"Stichophyllum bryoides Phil.",Code/Plantae/Pteridobiotina/Angiosperms/Caryophyllales/Caryophyllaceae/Polycarpaeae/Pycnophyllum/bryoides$Stichophyllum/bryoides,"Stichoneuron halabalensis Inthachub"
2,wfo-4000036684,"Stichorchis Thouars",unplaced,"Stichoneuron halabalensis Inthachub"
1,wfo-0001221793,"Stichorchis decurrens Pfitzer",unplaced,"Stichoneuron halabalensis Inthachub"
2,wfo-0000281428,"Pothos roxburghii de Vriese",Code/Plantae/Pteridobiotina/Angiosperms/Alismatales/Araceae/Pothos/roxburghii,"Pothos roxburghii"
1,wfo-0000281429,"Pothos roxburghii Schott",Code/Plantae/Pteridobiotina/Angiosperms/Alismatales/Araceae/Pothos/junghuhnii$Pothos/roxburghii,"Pothos roxburghii"
10,wfo-0000964954,"Amorphophallus mullendersii Malaisse & Bamps",Code/Plantae/Pteridobiotina/Angiosperms/Alismatales/Araceae/Amorphophallus/mullendersii,"Amorphophallus muelleri Blume"
9,wfo-0000964943,"Amorphophallus mulleri Blume",Code/Plantae/Pteridobiotina/Angiosperms/Alismatales/Araceae/Amorphophallus/mulleri,"Amorphophallus muelleri Blume"
8,wfo-0001335184,"Amorphophallus macrophyllus (Gagnep. ex Serebryanyi) Hett. & Claudel",Code/Plantae/Pteridobiotina/Angiosperms/Alismatales/Araceae/Amorphophallus/macrophyllus,"Amorphophallus muelleri Blume"
7,wfo-0000964718,"Amorphophallus macrorhizus Craib",Code/Plantae/Pteridobiotina/Angiosperms/Alismatales/Araceae/Amorphophallus/macrorhizus,"Amorphophallus muelleri Blume"
6,wfo-0000964729,"Amorphophallus macrospadix Font Quer",Code/Plantae/Pteridobiotina/Angiosperms/Alismatales/Araceae/Amorphophallus/zenkeri/mannii$Amorphophallus/macrospadix,"Amorphophallus muelleri Blume"
5,wfo-0000964739,"Amorphophallus maculatus N.E.Br.",Code/Plantae/Pteridobiotina/Angiosperms/Alismatales/Araceae/Amorphophallus/angolensis/maculatus$Amorphophallus/maculatus,"Amorphophallus muelleri Blume"
4,wfo-0000964751,"Amorphophallus mairei H.Lév.",Code/Plantae/Pteridobiotina/Angiosperms/Alismatales/Araceae/Amorphophallus/konjac$Amorphophallus/mairei,"Amorphophallus muelleri Blume"
3,wfo-0000964762,"Amorphophallus malaccensis Ridl.",Code/Plantae/Pteridobiotina/Angiosperms/Alismatales/Araceae/Amorphophallus/paeoniifolius$Amorphophallus/malaccensis,"Amorphophallus muelleri Blume"
2,wfo-1000020432,"Amorphophallus malkmushusseinii A.Galloway, Prehsler & Claudel",Code/Plantae/Pteridobiotina/Angiosperms/Alismatales/Araceae/Amorphophallus/malkmushusseinii,"Amorphophallus muelleri Blume"
1,wfo-0000339330,"Amorphophallus mangelsdorffii Bogner",Code/Plantae/Pteridobiotina/Angiosperms/Alismatales/Araceae/Amorphophallus/mangelsdorffii,"Amorphophallus muelleri Blume"
1,wfo-0000965534,"Amorphophallus scutatus Hett. & T.C.Chapm.",Code/Plantae/Pteridobiotina/Angiosperms/Alismatales/Araceae/Amorphophallus/scutatus,"Amorphophallus scutatus Hett. & T.C.Chapman"
1,wfo-0000963737,"Amorphophallus cruddasianus Prain",Code/Plantae/Pteridobiotina/Angiosperms/Alismatales/Araceae/Amorphophallus/cruddasianus,"Amorphophallus cruddasianus Prain ex Engl."
1,wfo-0000933162,"Cryptocoryne affinis N.E.Br.",Code/Plantae/Pteridobiotina/Angiosperms/Alismatales/Araceae/Cryptocoryne/affinis,"Cryptocoryne affinis Hook.f."
1,wfo-0000914792,"Aglaodorum griffithii (Schott) Schott",Code/Plantae/Pteridobiotina/Angiosperms/Alismatales/Araceae/Aglaodorum/griffithii,"Aglaodorum griffithii Schott"
1,wfo-0000924583,"Aglaonema simplex Blume",Code/Plantae/Pteridobiotina/Angiosperms/Alismatales/Araceae/Aglaonema/simplex,"Aglaonema simplex (Blume) Blume"
10,wfo-0000214905,"Homalomena rostratum Griff.",Code/Plantae/Pteridobiotina/Angiosperms/Alismatales/Araceae/Homalomena/rostratum,"Homalomena rostrata Griff."
9,wfo-0000214904,"Homalomena rosea Alderw.",Code/Plantae/Pteridobiotina/Angiosperms/Alismatales/Araceae/Homalomena/pendula$Homalomena/rosea,"Homalomena rostrata Griff."
8,wfo-0000214902,"Homalomena robusta Engl. & K.Krause",Code/Plantae/Pteridobiotina/Angiosperms/Alismatales/Araceae/Homalomena/robusta,"Homalomena rostrata Griff."
7,wfo-0001248344,"Homalomena robusta Engl. & K.Krause",Code/Plantae/Pteridobiotina/Angiosperms/Alismatales/Araceae/Homalomena/magna$Homalomena/robusta,"Homalomena rostrata Griff."
6,wfo-0000214903,"Homalomena roezelii (Mast.) Regel",Code/Plantae/Pteridobiotina/Angiosperms/Alismatales/Araceae/Adelonema/roezlii$Homalomena/roezelii,"Homalomena rostrata Griff."
5,wfo-0000214897,"Homalomena raapii Engl.",Code/Plantae/Pteridobiotina/Angiosperms/Alismatales/Araceae/Homalomena/rostratum$Homalomena/raapii,"Homalomena rostrata Griff."
4,wfo-0000214898,"Homalomena refulgens Alderw.",Code/Plantae/Pteridobiotina/Angiosperms/Alismatales/Araceae/Homalomena/silvatica$Homalomena/refulgens,"Homalomena rostrata Griff."
3,wfo-0000214899,"Homalomena repens Ridl.",Code/Plantae/Pteridobiotina/Angiosperms/Alismatales/Araceae/Homalomena/humilis$Homalomena/repens,"Homalomena rostrata Griff."
2,wfo-0000214900,"Homalomena ridleyana Engl.",Code/Plantae/Pteridobiotina/Angiosperms/Alismatales/Araceae/Homalomena/rostratum$Homalomena/ridleyana,"Homalomena rostrata Griff."
1,wfo-1000023198,"Homalomena ridleyi S.Y.Wong & P.C.Boyce",Code/Plantae/Pteridobiotina/Angiosperms/Alismatales/Araceae/Homalomena/ridleyi,"Homalomena rostrata Griff."
10,wfo-0000214880,"Homalomena pontederaefolia Griff. ex Hook.f.",Code/Plantae/Pteridobiotina/Angiosperms/Alismatales/Araceae/Homalomena/pontederaefolia,"Homalomena pontederiifolia Griff. ex Hook.f."
9,wfo-0000214878,"Homalomena polyandra Alderw.",Code/Plantae/Pteridobiotina/Angiosperms/Alismatales/Araceae/Homalomena/punctulata$Homalomena/polyandra,"Homalomena pontederiifolia Griff. ex Hook.f."
8,wfo-1000023197,"Homalomena portaeinferni S.Y.Wong, Joling & P.C.Boyce",Code/Plantae/Pteridobiotina/Angiosperms/Alismatales/Araceae/Homalomena/portaeinferni,"Homalomena pontederiifolia Griff. ex Hook.f."
7,wfo-0000214881,"Homalomena portei Engl.",Code/Plantae/Pteridobiotina/Angiosperms/Alismatales/Araceae/Homalomena/rostratum$Homalomena/portei,"Homalomena pontederiifolia Griff. ex Hook.f."
6,wfo-0000214865,"Homalomena padangensis M.Hotta",Code/Plantae/Pteridobiotina/Angiosperms/Alismatales/Araceae/Homalomena/padangensis,"Homalomena pontederiifolia Griff. ex Hook.f."
5,wfo-0000214866,"Homalomena palawanensis Engl.",Code/Plantae/Pteridobiotina/Angiosperms/Alismatales/Araceae/Homalomena/palawanensis,"Homalomena pontederiifolia Griff. ex Hook.f."
4,wfo-0000214867,"Homalomena paliformis Alderw.",Code/Plantae/Pteridobiotina/Angiosperms/Alismatales/Araceae/Homalomena/latifrons$Homalomena/paliformis,"Homalomena pontederiifolia Griff. ex Hook.f."
3,wfo-0001285854,"Homalomena pallidinervia Croat",unplaced,"Homalomena pontederiifolia Griff. ex Hook.f."
2,wfo-0000214869,"Homalomena paludosa Hook.f.",Code/Plantae/Pteridobiotina/Angiosperms/Alismatales/Araceae/Homalomena/rostratum$Homalomena/paludosa,"Homalomena pontederiifolia Griff. ex Hook.f."
1,wfo-0001259610,"Homalomena panamense Croat & Mansell",unplaced,"Homalomena pontederiifolia Griff. ex Hook.f."
1,wfo-0000949005,"Alocasia fornicata (Kunth) Schott",Code/Plantae/Pteridobiotina/Angiosperms/Alismatales/Araceae/Alocasia/fornicata,"Alocasia fornicata (Roxb.) Schott"
1,wfo-0000949660,"Alocasia odora (G.Lodd.) Spach",Code/Plantae/Pteridobiotina/Angiosperms/Alismatales/Araceae/Alocasia/odora,"Alocasia odora (Lindl.) K.Koch"
10,wfo-0000949649,"Alocasia nobilis Hallier f.",Code/Plantae/Pteridobiotina/Angiosperms/Alismatales/Araceae/Alocasia/inornata$Alocasia/nobilis,"Alocasia sp. nov. A"
9,wfo-0000949607,"Alocasia navicularis (K.Koch & C.D.Bouché) K.Koch & C.D.Bouché",Code/Plantae/Pteridobiotina/Angiosperms/Alismatales/Araceae/Alocasia/navicularis,"Alocasia sp. nov. A"
8,wfo-0000949618,"Alocasia nebula A.Hay",Code/Plantae/Pteridobiotina/Angiosperms/Alismatales/Araceae/Alocasia/nebula,"Alocasia sp. nov. A"
7,wfo-0000949628,"Alocasia neoguineensis (Linden ex André) Sieber & Voss",Code/Plantae/Pteridobiotina/Angiosperms/Alismatales/Araceae/Schismatoglottis/neoguineensis$Alocasia/neoguineensis,"Alocasia sp. nov. A"
6,wfo-0000949639,"Alocasia nicolsonii A.Hay",Code/Plantae/Pteridobiotina/Angiosperms/Alismatales/Araceae/Alocasia/nicolsonii,"Alocasia sp. nov. A"
5,wfo-0000837221,"Alocasia nycteris Medecilo, G.C.Yao & Madulid",Code/Plantae/Pteridobiotina/Angiosperms/Alismatales/Araceae/Alocasia/nycteris,"Alocasia sp. nov. A"
4,wfo-3400010390,"Alocasia sect. Ozarum A.Hay",unplaced,"Alocasia sp. nov. A"
3,wfo-0000948440,"Alocasia acuminata Schott",Code/Plantae/Pteridobiotina/Angiosperms/Alismatales/Araceae/Alocasia/acuminata,"Alocasia sp. nov. A"
2,wfo-0000948451,"Alocasia acuta (Engl.) Hallier f.",Code/Plantae/Pteridobiotina/Angiosperms/Alismatales/Araceae/Alocasia/brancifolia$Alocasia/acuta,"Alocasia sp. nov. A"
1,wfo-0000948461,"Alocasia acuta var. angustipartita (Engl.) Engl.",Code/Plantae/Pteridobiotina/Angiosperms/Alismatales/Araceae/Alocasia/brancifolia$Alocasia/acuta/angustipartita,"Alocasia sp. nov. A"
10,wfo-0000949649,"Alocasia nobilis Hallier f.",Code/Plantae/Pteridobiotina/Angiosperms/Alismatales/Araceae/Alocasia/inornata$Alocasia/nobilis,"Alocasia sp. nov. B"
9,wfo-0000949607,"Alocasia navicularis (K.Koch & C.D.Bouché) K.Koch & C.D.Bouché",Code/Plantae/Pteridobiotina/Angiosperms/Alismatales/Araceae/Alocasia/navicularis,"Alocasia sp. nov. B"
8,wfo-0000949618,"Alocasia nebula A.Hay",Code/Plantae/Pteridobiotina/Angiosperms/Alismatales/Araceae/Alocasia/nebula,"Alocasia sp. nov. B"
7,wfo-0000949628,"Alocasia neoguineensis (Linden ex André) Sieber & Voss",Code/Plantae/Pteridobiotina/Angiosperms/Alismatales/Araceae/Schismatoglottis/neoguineensis$Alocasia/neoguineensis,"Alocasia sp. nov. B"
6,wfo-0000949639,"Alocasia nicolsonii A.Hay",Code/Plantae/Pteridobiotina/Angiosperms/Alismatales/Araceae/Alocasia/nicolsonii,"Alocasia sp. nov. B"
5,wfo-0000837221,"Alocasia nycteris Medecilo, G.C.Yao & Madulid",Code/Plantae/Pteridobiotina/Angiosperms/Alismatales/Araceae/Alocasia/nycteris,"Alocasia sp. nov. B"
4,wfo-3400010390,"Alocasia sect. Ozarum A.Hay",unplaced,"Alocasia sp. nov. B"
3,wfo-0000948440,"Alocasia acuminata Schott",Code/Plantae/Pteridobiotina/Angiosperms/Alismatales/Araceae/Alocasia/acuminata,"Alocasia sp. nov. B"
2,wfo-0000948451,"Alocasia acuta (Engl.) Hallier f.",Code/Plantae/Pteridobiotina/Angiosperms/Alismatales/Araceae/Alocasia/brancifolia$Alocasia/acuta,"Alocasia sp. nov. B"
1,wfo-0000948461,"Alocasia acuta var. angustipartita (Engl.) Engl.",Code/Plantae/Pteridobiotina/Angiosperms/Alismatales/Araceae/Alocasia/brancifolia$Alocasia/acuta/angustipartita,"Alocasia sp. nov. B"
1,wfo-0000316762,"Steudnera discolor W.Bull ex T.Moore & Mast.",Code/Plantae/Pteridobiotina/Angiosperms/Alismatales/Araceae/Steudnera/discolor,"Steudnera discolor W.Bull"
1,wfo-0000916123,"Apoballis mutata (Scort. ex Hook.f.) S.Y.Wong & P.C.Boyce",Code/Plantae/Pteridobiotina/Angiosperms/Alismatales/Araceae/Apoballis/mutata,"Apoballis mutata (Scort. ex Hook.f.) S.Y.Wong & P.C.Boyce."
10,wfo-0001420089,"Group aurei ",unplaced,"Group of Pseudodracontium lacourii (Linden & André) N.E.Br."
9,wfo-0001420421,"Group coronariae ",unplaced,"Group of Pseudodracontium lacourii (Linden & André) N.E.Br."
8,wfo-0001420345,"Group guatemalenses ",unplaced,"Group of Pseudodracontium lacourii (Linden & André) N.E.Br."
